,Median Age,Total Population,Poverty Count,Median Household Income,Per Capita Income,employment_employed,employment_unemployed,median_gross_rent,median_monthly_owner_costs,Name,Zipcode
3756,30.7,66.0,15.0,41250.0,23992.0,29.0,3.0,,,ZCTA5 13415,13415
3757,40.7,2273.0,192.0,56307.0,25100.0,1079.0,84.0,564.0,1225.0,ZCTA5 13416,13416
3758,43.7,3172.0,587.0,31289.0,21368.0,1272.0,123.0,743.0,1068.0,ZCTA5 13417,13417
3759,44.8,290.0,41.0,53750.0,24738.0,132.0,9.0,,970.0,ZCTA5 13418,13418
3760,55.1,1198.0,64.0,59750.0,38170.0,600.0,46.0,620.0,2066.0,ZCTA5 13420,13420
3761,39.9,13978.0,2274.0,46810.0,23031.0,6239.0,434.0,685.0,1182.0,ZCTA5 13421,13421
3762,43.2,2537.0,104.0,56489.0,24701.0,1026.0,37.0,692.0,1272.0,ZCTA5 13424,13424
3763,38.3,2325.0,410.0,49118.0,28227.0,1098.0,78.0,638.0,1062.0,ZCTA5 13425,13425
3764,40.7,1810.0,451.0,46297.0,21330.0,761.0,62.0,453.0,1268.0,ZCTA5 13428,13428
3765,46.1,1921.0,183.0,60543.0,24749.0,838.0,96.0,821.0,1240.0,ZCTA5 13431,13431
3766,37.3,2035.0,376.0,44103.0,17958.0,842.0,101.0,714.0,959.0,ZCTA5 13433,13433
3767,38.7,193.0,13.0,46250.0,26923.0,106.0,3.0,625.0,1089.0,ZCTA5 13435,13435
3768,60.7,88.0,1.0,53750.0,39093.0,45.0,24.0,,,ZCTA5 13436,13436
3769,48.5,464.0,76.0,47917.0,21864.0,191.0,23.0,,967.0,ZCTA5 13437,13437
3770,45.9,3852.0,387.0,51471.0,27935.0,1818.0,146.0,768.0,1249.0,ZCTA5 13438,13438
3771,46.3,3804.0,493.0,47000.0,24221.0,1834.0,164.0,712.0,1113.0,ZCTA5 13439,13439
3772,41.9,42154.0,6446.0,48906.0,26446.0,18358.0,1166.0,717.0,1200.0,ZCTA5 13440,13440
3773,18.2,38.0,0.0,,,0.0,0.0,,,ZCTA5 13441,13441
3774,61.4,76.0,10.0,50179.0,22768.0,37.0,2.0,,1025.0,ZCTA5 13450,13450
3775,39.9,4546.0,943.0,40331.0,19941.0,1945.0,171.0,624.0,1083.0,ZCTA5 13452,13452
3776,36.2,733.0,94.0,36125.0,16116.0,293.0,40.0,664.0,971.0,ZCTA5 13454,13454
3777,44.6,4341.0,242.0,63922.0,33394.0,2393.0,145.0,734.0,1296.0,ZCTA5 13456,13456
3778,43.7,2346.0,485.0,47348.0,23161.0,1097.0,130.0,750.0,1304.0,ZCTA5 13459,13459
3779,44.0,4280.0,399.0,44875.0,22975.0,2039.0,110.0,617.0,1124.0,ZCTA5 13460,13460
3780,46.0,3073.0,243.0,55943.0,31038.0,1475.0,47.0,601.0,1247.0,ZCTA5 13461,13461
3781,46.0,1206.0,151.0,44500.0,22447.0,551.0,41.0,639.0,1106.0,ZCTA5 13464,13464
3782,38.5,416.0,68.0,46000.0,23831.0,192.0,5.0,767.0,1250.0,ZCTA5 13468,13468
3783,35.7,1095.0,20.0,70000.0,26851.0,468.0,14.0,,1453.0,ZCTA5 13469,13469
3784,54.1,644.0,88.0,41339.0,24730.0,279.0,24.0,704.0,1023.0,ZCTA5 13470,13470
3785,40.6,3545.0,684.0,50402.0,20545.0,1564.0,174.0,832.0,1082.0,ZCTA5 13471,13471
3786,55.9,228.0,0.0,72167.0,37718.0,137.0,19.0,,,ZCTA5 13472,13472
3787,49.9,534.0,23.0,56500.0,26013.0,292.0,6.0,963.0,968.0,ZCTA5 13473,13473
3788,54.6,44.0,0.0,,30870.0,28.0,0.0,,,ZCTA5 13475,13475
3789,41.7,3336.0,253.0,51563.0,29007.0,1811.0,34.0,816.0,1393.0,ZCTA5 13476,13476
3790,38.0,1505.0,149.0,46375.0,22453.0,848.0,0.0,688.0,1437.0,ZCTA5 13477,13477
3791,44.3,2786.0,265.0,59516.0,24766.0,1310.0,155.0,621.0,981.0,ZCTA5 13478,13478
3792,45.7,3406.0,444.0,46146.0,24172.0,1621.0,111.0,603.0,1164.0,ZCTA5 13480,13480
3793,43.1,219.0,12.0,42188.0,27440.0,110.0,0.0,713.0,980.0,ZCTA5 13483,13483
3794,15.6,252.0,0.0,92796.0,20747.0,105.0,0.0,,,ZCTA5 13484,13484
3795,47.9,1029.0,166.0,40078.0,22140.0,441.0,28.0,803.0,1005.0,ZCTA5 13485,13485
3796,42.5,729.0,88.0,55583.0,29064.0,372.0,44.0,730.0,1375.0,ZCTA5 13486,13486
3797,31.6,121.0,5.0,62813.0,24986.0,52.0,2.0,688.0,1050.0,ZCTA5 13488,13488
3798,44.6,644.0,83.0,50750.0,23886.0,276.0,49.0,675.0,931.0,ZCTA5 13489,13489
3799,41.2,1558.0,43.0,67500.0,31254.0,877.0,49.0,839.0,1338.0,ZCTA5 13490,13490
3800,40.3,3641.0,434.0,56181.0,24319.0,1646.0,93.0,649.0,1167.0,ZCTA5 13491,13491
3801,46.6,11658.0,794.0,61058.0,34925.0,5925.0,289.0,651.0,1289.0,ZCTA5 13492,13492
3802,37.2,1939.0,282.0,51532.0,20028.0,776.0,73.0,911.0,1115.0,ZCTA5 13493,13493
3803,55.2,268.0,23.0,45250.0,28197.0,98.0,20.0,,,ZCTA5 13494,13494
3804,36.4,2233.0,184.0,52500.0,25164.0,1164.0,145.0,675.0,1037.0,ZCTA5 13495,13495
3805,33.9,38455.0,12135.0,31945.0,19112.0,14833.0,1971.0,663.0,1171.0,ZCTA5 13501,13501
3806,37.2,32425.0,7497.0,35340.0,20817.0,13530.0,1618.0,673.0,1150.0,ZCTA5 13502,13502
3807,32.6,38624.0,7178.0,45971.0,23841.0,16425.0,1709.0,830.0,1169.0,ZCTA5 13601,13601
3808,22.2,3745.0,65.0,51364.0,21938.0,52.0,0.0,1361.0,,ZCTA5 13602,13602
3809,22.3,10612.0,1407.0,41929.0,17706.0,1907.0,338.0,1353.0,,ZCTA5 13603,13603
3810,37.6,4949.0,760.0,49142.0,23439.0,2103.0,159.0,717.0,1447.0,ZCTA5 13605,13605
3811,35.9,3033.0,296.0,54522.0,23097.0,1484.0,223.0,793.0,1160.0,ZCTA5 13606,13606
3812,52.4,1697.0,243.0,43615.0,27423.0,730.0,208.0,765.0,1199.0,ZCTA5 13607,13607
3813,33.2,1483.0,246.0,50882.0,21028.0,520.0,152.0,766.0,1296.0,ZCTA5 13608,13608
3814,31.7,2934.0,205.0,60567.0,23979.0,1056.0,123.0,916.0,1363.0,ZCTA5 13612,13612
3815,42.1,2397.0,480.0,42875.0,20095.0,1009.0,88.0,756.0,1074.0,ZCTA5 13613,13613
3816,56.7,250.0,21.0,35625.0,25314.0,108.0,8.0,,690.0,ZCTA5 13614,13614
3817,40.4,1104.0,86.0,54830.0,24749.0,538.0,38.0,672.0,1243.0,ZCTA5 13615,13615
3818,26.7,2117.0,69.0,45179.0,18912.0,535.0,125.0,1163.0,1358.0,ZCTA5 13616,13616
3819,28.0,11064.0,1340.0,50213.0,21851.0,4141.0,476.0,751.0,1337.0,ZCTA5 13617,13617
3820,50.1,1752.0,119.0,51157.0,28667.0,702.0,99.0,651.0,1207.0,ZCTA5 13618,13618
3821,34.6,10654.0,1721.0,53144.0,23325.0,4303.0,447.0,935.0,1173.0,ZCTA5 13619,13619
3822,41.2,2088.0,213.0,43889.0,22180.0,743.0,112.0,615.0,983.0,ZCTA5 13620,13620
3823,43.0,447.0,166.0,37188.0,20122.0,160.0,53.0,1018.0,769.0,ZCTA5 13621,13621
3824,33.3,2808.0,525.0,55123.0,22391.0,1253.0,69.0,1042.0,1374.0,ZCTA5 13622,13622
3825,34.4,43.0,6.0,78750.0,29709.0,27.0,3.0,,1425.0,ZCTA5 13623,13623
3826,39.0,5656.0,552.0,59559.0,25028.0,2275.0,194.0,1009.0,1394.0,ZCTA5 13624,13624
3827,47.0,2037.0,302.0,49833.0,24864.0,908.0,55.0,800.0,1171.0,ZCTA5 13625,13625
3828,35.4,2282.0,294.0,51471.0,24275.0,1129.0,49.0,1050.0,1241.0,ZCTA5 13626,13626
3829,33.6,184.0,44.0,45000.0,22680.0,58.0,18.0,917.0,1188.0,ZCTA5 13628,13628
3830,33.5,1496.0,282.0,55750.0,21554.0,650.0,43.0,688.0,1271.0,ZCTA5 13630,13630
3831,31.9,377.0,34.0,67625.0,19876.0,167.0,11.0,,1231.0,ZCTA5 13633,13633
3832,35.4,4681.0,701.0,53995.0,22499.0,2027.0,161.0,697.0,1221.0,ZCTA5 13634,13634
3833,41.9,955.0,183.0,34345.0,18107.0,381.0,70.0,744.0,994.0,ZCTA5 13635,13635
3834,38.8,278.0,60.0,57000.0,23545.0,112.0,13.0,,1158.0,ZCTA5 13636,13636
3835,26.9,4182.0,446.0,51956.0,24394.0,1124.0,216.0,1202.0,1540.0,ZCTA5 13637,13637
3836,30.7,232.0,33.0,38750.0,14512.0,44.0,12.0,989.0,,ZCTA5 13638,13638
3837,42.2,215.0,28.0,48750.0,19719.0,94.0,10.0,,560.0,ZCTA5 13639,13639
3838,62.0,378.0,11.0,50536.0,43465.0,119.0,0.0,,1286.0,ZCTA5 13640,13640
3839,79.4,70.0,0.0,,33504.0,6.0,0.0,,,ZCTA5 13641,13641
3840,40.2,9874.0,1899.0,39383.0,19984.0,3523.0,495.0,720.0,1028.0,ZCTA5 13642,13642
3841,,0.0,0.0,,,0.0,0.0,,,ZCTA5 13643,13643
3842,42.9,2515.0,567.0,41696.0,21688.0,943.0,115.0,639.0,1089.0,ZCTA5 13646,13646
3843,62.7,67.0,0.0,99423.0,43160.0,35.0,0.0,,,ZCTA5 13647,13647
3844,41.6,2140.0,362.0,47031.0,21974.0,816.0,121.0,642.0,1090.0,ZCTA5 13648,13648
3845,50.3,1404.0,101.0,56324.0,41694.0,658.0,41.0,,1195.0,ZCTA5 13650,13650
3846,67.0,194.0,3.0,79545.0,65526.0,63.0,0.0,1125.0,1750.0,ZCTA5 13651,13651
3847,41.8,1849.0,261.0,44167.0,21172.0,838.0,53.0,608.0,924.0,ZCTA5 13652,13652
3848,27.8,2994.0,1054.0,43490.0,15749.0,1040.0,45.0,543.0,1076.0,ZCTA5 13654,13654
3849,31.6,3394.0,1307.0,31881.0,17093.0,934.0,306.0,492.0,789.0,ZCTA5 13655,13655
3850,39.3,3083.0,327.0,52949.0,21790.0,1485.0,174.0,748.0,1156.0,ZCTA5 13656,13656
3851,45.0,2084.0,248.0,56227.0,28743.0,964.0,126.0,632.0,1097.0,ZCTA5 13658,13658
3852,45.7,494.0,114.0,48646.0,24400.0,200.0,30.0,828.0,1182.0,ZCTA5 13659,13659
3853,40.4,1996.0,540.0,41979.0,22422.0,804.0,86.0,645.0,1282.0,ZCTA5 13660,13660
3854,42.4,1686.0,277.0,59063.0,25265.0,686.0,118.0,843.0,1000.0,ZCTA5 13661,13661
3855,42.0,16661.0,3115.0,41889.0,22707.0,6641.0,990.0,717.0,1013.0,ZCTA5 13662,13662
3856,41.7,446.0,29.0,60313.0,27461.0,225.0,26.0,956.0,1231.0,ZCTA5 13664,13664
3857,32.2,1257.0,591.0,60106.0,17815.0,449.0,61.0,843.0,1068.0,ZCTA5 13665,13665
3858,37.9,288.0,120.0,24844.0,20642.0,68.0,33.0,1538.0,1125.0,ZCTA5 13666,13666
3859,36.1,2837.0,623.0,39698.0,19739.0,1258.0,142.0,742.0,1083.0,ZCTA5 13667,13667
3860,37.3,3267.0,515.0,46356.0,25361.0,1519.0,144.0,678.0,950.0,ZCTA5 13668,13668
3861,41.5,16128.0,3041.0,42129.0,25118.0,6248.0,546.0,611.0,1047.0,ZCTA5 13669,13669
3862,47.0,505.0,111.0,40313.0,21872.0,189.0,11.0,765.0,820.0,ZCTA5 13670,13670
3863,30.0,943.0,180.0,48417.0,21300.0,414.0,42.0,668.0,1103.0,ZCTA5 13672,13672
3864,33.7,2245.0,278.0,48589.0,22003.0,917.0,75.0,671.0,1173.0,ZCTA5 13673,13673
3865,27.4,106.0,0.0,,20232.0,67.0,0.0,,,ZCTA5 13674,13674
3866,25.8,102.0,0.0,,22552.0,41.0,29.0,,,ZCTA5 13675,13675
3867,24.5,17140.0,2354.0,50271.0,21146.0,6900.0,618.0,734.0,1166.0,ZCTA5 13676,13676
3868,35.2,273.0,16.0,,15110.0,124.0,0.0,,,ZCTA5 13677,13677
3869,33.6,262.0,37.0,,18622.0,88.0,0.0,469.0,,ZCTA5 13678,13678
3870,43.2,1809.0,181.0,47988.0,23211.0,786.0,178.0,1085.0,1286.0,ZCTA5 13679,13679
3871,39.2,1518.0,333.0,33681.0,27989.0,704.0,98.0,822.0,1176.0,ZCTA5 13680,13680
3872,36.4,836.0,150.0,46125.0,20866.0,387.0,45.0,669.0,943.0,ZCTA5 13681,13681
3873,41.2,961.0,48.0,65625.0,26514.0,444.0,20.0,,1421.0,ZCTA5 13682,13682
3874,36.3,1235.0,106.0,46250.0,23839.0,543.0,47.0,611.0,1081.0,ZCTA5 13684,13684
3875,38.1,2368.0,146.0,56875.0,32190.0,866.0,100.0,999.0,1923.0,ZCTA5 13685,13685
3876,49.0,582.0,95.0,43693.0,23609.0,201.0,57.0,1150.0,964.0,ZCTA5 13687,13687
3877,47.9,732.0,135.0,40500.0,22394.0,254.0,27.0,461.0,873.0,ZCTA5 13690,13690
3878,40.0,3000.0,309.0,56793.0,30617.0,1298.0,183.0,969.0,1323.0,ZCTA5 13691,13691
3879,72.8,71.0,0.0,59803.0,40842.0,24.0,0.0,,,ZCTA5 13692,13692
3880,43.9,502.0,34.0,46875.0,27040.0,176.0,16.0,1172.0,1339.0,ZCTA5 13693,13693
3881,48.0,1519.0,126.0,70134.0,31643.0,710.0,52.0,770.0,1197.0,ZCTA5 13694,13694
3882,56.6,134.0,3.0,95156.0,29513.0,76.0,0.0,,,ZCTA5 13695,13695
3883,59.5,71.0,0.0,,43625.0,30.0,0.0,,,ZCTA5 13696,13696
3884,45.7,2046.0,214.0,37212.0,31704.0,845.0,115.0,570.0,979.0,ZCTA5 13697,13697
3885,47.9,3002.0,372.0,45600.0,21255.0,1220.0,76.0,587.0,1205.0,ZCTA5 13730,13730
3886,51.7,1067.0,158.0,46842.0,28843.0,430.0,22.0,845.0,1401.0,ZCTA5 13731,13731
3887,43.3,7905.0,272.0,77775.0,31984.0,3847.0,254.0,666.0,1330.0,ZCTA5 13732,13732
3888,45.3,5013.0,577.0,49859.0,25762.0,2257.0,99.0,711.0,1144.0,ZCTA5 13733,13733
3889,42.7,2475.0,227.0,58333.0,25397.0,1081.0,82.0,591.0,1139.0,ZCTA5 13734,13734
3890,37.7,2077.0,333.0,60500.0,23211.0,884.0,86.0,924.0,1165.0,ZCTA5 13736,13736
3891,46.3,860.0,68.0,50469.0,27382.0,421.0,29.0,658.0,1026.0,ZCTA5 13739,13739
3892,48.7,489.0,89.0,50938.0,33164.0,216.0,31.0,950.0,1813.0,ZCTA5 13740,13740
3893,40.6,3725.0,357.0,52622.0,25472.0,1592.0,135.0,543.0,1182.0,ZCTA5 13743,13743
3894,47.6,1139.0,125.0,55395.0,28472.0,670.0,52.0,730.0,1173.0,ZCTA5 13744,13744
3895,43.7,2191.0,355.0,51793.0,25408.0,951.0,141.0,831.0,1306.0,ZCTA5 13746,13746
3896,43.6,3849.0,589.0,46570.0,22384.0,1826.0,154.0,663.0,1132.0,ZCTA5 13748,13748
3897,46.3,922.0,246.0,37750.0,18397.0,437.0,22.0,699.0,1200.0,ZCTA5 13750,13750
3898,46.9,168.0,11.0,37917.0,18826.0,99.0,23.0,,,ZCTA5 13751,13751
3899,57.8,646.0,96.0,43167.0,43303.0,277.0,10.0,847.0,1435.0,ZCTA5 13752,13752
3900,27.8,5668.0,455.0,49693.0,22478.0,2283.0,259.0,773.0,1280.0,ZCTA5 13753,13753
3901,46.2,3586.0,580.0,44282.0,23225.0,1452.0,158.0,676.0,1135.0,ZCTA5 13754,13754
3902,45.4,1313.0,410.0,33393.0,19868.0,583.0,14.0,656.0,828.0,ZCTA5 13755,13755
3903,49.4,501.0,65.0,46198.0,24525.0,199.0,9.0,699.0,1039.0,ZCTA5 13756,13756
3904,49.7,1139.0,79.0,52056.0,28742.0,612.0,26.0,825.0,1295.0,ZCTA5 13757,13757
3905,42.4,44690.0,5727.0,52598.0,28847.0,21175.0,1619.0,719.0,1178.0,ZCTA5 13760,13760
3906,18.8,288.0,0.0,71071.0,14051.0,160.0,0.0,,,ZCTA5 13774,13774
3907,43.5,1617.0,112.0,47750.0,22224.0,649.0,73.0,633.0,1199.0,ZCTA5 13775,13775
3908,50.0,556.0,115.0,50625.0,25949.0,241.0,33.0,585.0,1375.0,ZCTA5 13776,13776
3909,51.0,416.0,56.0,53125.0,25533.0,188.0,22.0,700.0,1167.0,ZCTA5 13777,13777
3910,42.9,5766.0,792.0,55410.0,26225.0,2940.0,160.0,622.0,1271.0,ZCTA5 13778,13778
3911,54.4,1031.0,121.0,47163.0,27863.0,388.0,69.0,,1168.0,ZCTA5 13780,13780
3912,43.7,698.0,91.0,47292.0,24683.0,308.0,7.0,608.0,1275.0,ZCTA5 13782,13782
3913,48.3,2441.0,311.0,39342.0,23481.0,1072.0,107.0,558.0,1183.0,ZCTA5 13783,13783
3914,41.3,161.0,57.0,38125.0,14668.0,64.0,0.0,871.0,,ZCTA5 13784,13784
3915,39.4,534.0,36.0,51797.0,23484.0,211.0,35.0,950.0,1088.0,ZCTA5 13786,13786
3916,37.8,3903.0,931.0,39634.0,19527.0,1455.0,148.0,674.0,1507.0,ZCTA5 13787,13787
3917,50.6,1064.0,183.0,51382.0,22974.0,403.0,94.0,703.0,1189.0,ZCTA5 13788,13788
3918,38.7,17765.0,3013.0,39803.0,23811.0,8131.0,681.0,736.0,1050.0,ZCTA5 13790,13790
3919,55.7,25.0,0.0,84375.0,39332.0,22.0,0.0,,,ZCTA5 13794,13794
3920,44.8,3704.0,338.0,50299.0,31791.0,1751.0,166.0,682.0,1039.0,ZCTA5 13795,13795
3921,47.8,1353.0,253.0,51875.0,24294.0,673.0,82.0,768.0,1421.0,ZCTA5 13796,13796
3922,39.6,2129.0,284.0,48533.0,22099.0,852.0,76.0,750.0,1114.0,ZCTA5 13797,13797
3923,50.3,1228.0,297.0,36691.0,22135.0,482.0,82.0,621.0,978.0,ZCTA5 13801,13801
3924,39.1,563.0,0.0,56071.0,20999.0,216.0,23.0,,1465.0,ZCTA5 13802,13802
3925,40.2,4276.0,407.0,55195.0,25799.0,2062.0,119.0,653.0,1224.0,ZCTA5 13803,13803
3926,38.1,597.0,39.0,54432.0,21774.0,267.0,43.0,514.0,1308.0,ZCTA5 13804,13804
3927,47.3,188.0,11.0,62955.0,29040.0,118.0,5.0,,,ZCTA5 13806,13806
3928,48.5,1186.0,108.0,56136.0,31724.0,599.0,39.0,650.0,1460.0,ZCTA5 13807,13807
3929,50.6,1427.0,117.0,48068.0,28309.0,707.0,23.0,663.0,1159.0,ZCTA5 13808,13808
3930,36.4,1896.0,376.0,50069.0,22995.0,797.0,41.0,587.0,1011.0,ZCTA5 13809,13809
3931,49.8,1105.0,193.0,34688.0,22395.0,449.0,32.0,647.0,1163.0,ZCTA5 13810,13810
3932,44.0,4509.0,363.0,52500.0,32516.0,2314.0,72.0,613.0,1141.0,ZCTA5 13811,13811
3933,38.8,2488.0,280.0,48359.0,22264.0,1108.0,91.0,617.0,1070.0,ZCTA5 13812,13812
3934,57.8,502.0,104.0,42768.0,29070.0,203.0,45.0,,1045.0,ZCTA5 13813,13813
3935,40.7,13683.0,2518.0,44647.0,22629.0,5938.0,429.0,630.0,1098.0,ZCTA5 13815,13815
3936,27.2,22388.0,4374.0,44614.0,21299.0,9762.0,946.0,831.0,1286.0,ZCTA5 13820,13820
3937,46.7,3506.0,467.0,50515.0,24442.0,1715.0,99.0,723.0,1230.0,ZCTA5 13825,13825
3938,,13.0,0.0,,,0.0,0.0,,,ZCTA5 13826,13826
3939,46.4,11792.0,1139.0,59730.0,31598.0,6162.0,457.0,613.0,1269.0,ZCTA5 13827,13827
3940,47.3,5124.0,535.0,46742.0,23248.0,2121.0,183.0,667.0,982.0,ZCTA5 13830,13830
3941,39.5,756.0,329.0,33415.0,15441.0,216.0,47.0,731.0,1011.0,ZCTA5 13832,13832
3942,44.8,4345.0,729.0,47399.0,24932.0,2286.0,186.0,672.0,1144.0,ZCTA5 13833,13833
3943,,44.0,34.0,,,44.0,0.0,,,ZCTA5 13834,13834
3944,43.8,1306.0,190.0,44750.0,25687.0,590.0,63.0,633.0,1132.0,ZCTA5 13835,13835
3945,42.0,4778.0,707.0,34753.0,21649.0,2028.0,272.0,640.0,948.0,ZCTA5 13838,13838
3946,56.5,1029.0,102.0,44000.0,22340.0,523.0,0.0,670.0,980.0,ZCTA5 13839,13839
3947,41.6,652.0,206.0,43250.0,18911.0,242.0,37.0,708.0,988.0,ZCTA5 13841,13841
3948,45.2,569.0,90.0,77778.0,21560.0,243.0,3.0,,1023.0,ZCTA5 13842,13842
3949,43.6,1964.0,331.0,44178.0,22643.0,924.0,88.0,731.0,1451.0,ZCTA5 13843,13843
3950,40.6,723.0,108.0,41750.0,19002.0,286.0,15.0,,935.0,ZCTA5 13844,13844
3951,,69.0,0.0,,,0.0,0.0,,,ZCTA5 13845,13845
3952,55.3,251.0,37.0,45625.0,24731.0,88.0,6.0,,1581.0,ZCTA5 13846,13846
3953,21.9,55.0,0.0,,9349.0,20.0,4.0,,,ZCTA5 13847,13847
3954,46.1,3869.0,302.0,42226.0,25178.0,1768.0,120.0,613.0,1147.0,ZCTA5 13849,13849
3955,44.9,22288.0,2213.0,61546.0,32617.0,10353.0,408.0,892.0,1366.0,ZCTA5 13850,13850
3956,44.7,6349.0,1432.0,38086.0,22054.0,2544.0,212.0,597.0,1142.0,ZCTA5 13856,13856
3957,34.1,277.0,18.0,63021.0,21227.0,120.0,0.0,1047.0,,ZCTA5 13859,13859
3958,31.2,56.0,0.0,,24057.0,37.0,10.0,,,ZCTA5 13860,13860
3959,37.1,429.0,45.0,,26472.0,177.0,0.0,,1656.0,ZCTA5 13861,13861
3960,40.9,4490.0,407.0,59963.0,25879.0,2079.0,157.0,658.0,1230.0,ZCTA5 13862,13862
3961,32.4,787.0,121.0,56094.0,20356.0,349.0,60.0,443.0,1149.0,ZCTA5 13863,13863
3962,45.4,1006.0,38.0,39057.0,26300.0,492.0,43.0,929.0,1278.0,ZCTA5 13864,13864
3963,45.1,6350.0,467.0,60399.0,27201.0,3229.0,152.0,585.0,1155.0,ZCTA5 13865,13865
3964,40.1,19116.0,4359.0,41921.0,23871.0,8610.0,829.0,611.0,1144.0,ZCTA5 13901,13901
3965,19.7,6084.0,0.0,,2936.0,1431.0,229.0,,,ZCTA5 13902,13902
3966,42.4,18403.0,4090.0,41556.0,26997.0,8542.0,737.0,654.0,1210.0,ZCTA5 13903,13903
3967,42.4,9512.0,1861.0,41738.0,22179.0,3988.0,348.0,655.0,1030.0,ZCTA5 13904,13904
3968,35.9,27720.0,7937.0,35046.0,21214.0,11444.0,1296.0,698.0,1209.0,ZCTA5 13905,13905
3969,46.2,9620.0,422.0,54698.0,27726.0,5003.0,183.0,744.0,1429.0,ZCTA5 14001,14001
3970,43.5,12359.0,767.0,66089.0,26068.0,5581.0,404.0,779.0,1394.0,ZCTA5 14004,14004
3971,42.6,1930.0,148.0,59318.0,24666.0,1011.0,78.0,746.0,1313.0,ZCTA5 14005,14005
3972,46.5,9754.0,902.0,53642.0,29026.0,4836.0,524.0,756.0,1176.0,ZCTA5 14006,14006
3973,43.0,1459.0,183.0,55625.0,23839.0,733.0,71.0,,1186.0,ZCTA5 14008,14008
3974,40.3,5409.0,855.0,44464.0,23286.0,2455.0,235.0,607.0,1148.0,ZCTA5 14009,14009
3975,37.6,9950.0,406.0,60307.0,17239.0,3146.0,187.0,600.0,1096.0,ZCTA5 14011,14011
3976,42.2,2506.0,290.0,52045.0,23595.0,1021.0,54.0,609.0,1017.0,ZCTA5 14012,14012
3977,47.9,1737.0,215.0,48833.0,22603.0,823.0,98.0,775.0,986.0,ZCTA5 14013,14013
3978,42.4,22835.0,4013.0,44864.0,24487.0,10766.0,779.0,717.0,1174.0,ZCTA5 14020,14020
3979,37.0,1823.0,232.0,59338.0,23164.0,849.0,101.0,644.0,1071.0,ZCTA5 14024,14024
3980,42.3,2964.0,79.0,62073.0,31781.0,1599.0,91.0,662.0,1428.0,ZCTA5 14025,14025
3981,46.3,597.0,9.0,79563.0,55784.0,379.0,9.0,655.0,1691.0,ZCTA5 14026,14026
3982,43.0,1423.0,203.0,60625.0,28537.0,711.0,76.0,833.0,1108.0,ZCTA5 14028,14028
3983,48.2,1595.0,90.0,56932.0,25370.0,823.0,22.0,826.0,1153.0,ZCTA5 14030,14030
3984,45.2,10058.0,638.0,69530.0,42541.0,4831.0,295.0,683.0,1676.0,ZCTA5 14031,14031
3985,41.9,7841.0,290.0,99194.0,41663.0,4009.0,85.0,995.0,1905.0,ZCTA5 14032,14032
3986,44.2,2455.0,176.0,86708.0,37067.0,1282.0,120.0,628.0,1559.0,ZCTA5 14033,14033
3987,42.8,3027.0,360.0,55000.0,19062.0,917.0,76.0,623.0,1050.0,ZCTA5 14034,14034
3988,52.8,33.0,4.0,,80721.0,12.0,0.0,,,ZCTA5 14035,14035
3989,45.3,5132.0,619.0,55744.0,27276.0,2774.0,180.0,790.0,1140.0,ZCTA5 14036,14036
3990,50.4,914.0,80.0,68056.0,28006.0,510.0,20.0,524.0,1425.0,ZCTA5 14037,14037
3991,32.7,119.0,16.0,48750.0,25452.0,51.0,5.0,519.0,1092.0,ZCTA5 14039,14039
3992,42.4,2206.0,220.0,63214.0,26443.0,1031.0,65.0,691.0,1329.0,ZCTA5 14040,14040
3993,31.1,323.0,92.0,47000.0,17850.0,140.0,3.0,,1104.0,ZCTA5 14041,14041
3994,39.3,3784.0,634.0,35156.0,18897.0,1553.0,211.0,615.0,1135.0,ZCTA5 14042,14042
3995,42.6,23615.0,2176.0,51318.0,27537.0,11935.0,822.0,750.0,1172.0,ZCTA5 14043,14043
3996,42.8,6402.0,805.0,58148.0,25153.0,3103.0,270.0,742.0,1252.0,ZCTA5 14047,14047
3997,41.3,14557.0,3325.0,40804.0,22251.0,6350.0,676.0,616.0,879.0,ZCTA5 14048,14048
3998,44.1,20654.0,572.0,107500.0,48432.0,11189.0,243.0,1413.0,1875.0,ZCTA5 14051,14051
3999,45.4,16688.0,1051.0,75750.0,37195.0,8866.0,401.0,732.0,1674.0,ZCTA5 14052,14052
4000,45.3,1253.0,91.0,55375.0,26898.0,659.0,31.0,710.0,1160.0,ZCTA5 14054,14054
4001,45.5,1622.0,82.0,63242.0,29154.0,874.0,81.0,496.0,1226.0,ZCTA5 14055,14055
4002,48.4,8116.0,441.0,63497.0,28510.0,4092.0,264.0,570.0,1419.0,ZCTA5 14057,14057
4003,37.2,2116.0,96.0,67155.0,27124.0,1186.0,49.0,717.0,1228.0,ZCTA5 14058,14058
4004,51.0,9814.0,292.0,78322.0,37496.0,5172.0,114.0,675.0,1456.0,ZCTA5 14059,14059
4005,49.5,412.0,36.0,,20701.0,151.0,14.0,920.0,1088.0,ZCTA5 14060,14060
4006,34.7,354.0,89.0,59545.0,23564.0,189.0,15.0,765.0,1065.0,ZCTA5 14061,14061
4007,48.2,3016.0,443.0,50469.0,24432.0,1296.0,119.0,656.0,1059.0,ZCTA5 14062,14062
4008,33.2,14524.0,2123.0,49596.0,24435.0,6471.0,428.0,642.0,1173.0,ZCTA5 14063,14063
4009,42.7,1791.0,278.0,42143.0,20629.0,723.0,88.0,554.0,1046.0,ZCTA5 14065,14065
