,Median Age,Total Population,Poverty Count,Median Household Income,Per Capita Income,employment_employed,employment_unemployed,median_gross_rent,median_monthly_owner_costs,Name,Zipcode
1348,50.0,410.0,5.0,61250.0,35087.0,218.0,14.0,944.0,1333.0,ZCTA5 04853,04853
1349,50.7,1669.0,213.0,53750.0,29799.0,793.0,43.0,850.0,1541.0,ZCTA5 04854,04854
1350,50.0,341.0,24.0,51354.0,21922.0,116.0,35.0,,1536.0,ZCTA5 04855,04855
1351,46.1,3338.0,301.0,62115.0,32253.0,1546.0,90.0,885.0,1432.0,ZCTA5 04856,04856
1352,43.7,1477.0,162.0,49423.0,25982.0,675.0,62.0,973.0,1385.0,ZCTA5 04858,04858
1353,61.9,424.0,35.0,52500.0,30154.0,226.0,0.0,,1555.0,ZCTA5 04859,04859
1354,50.9,1850.0,78.0,51375.0,31987.0,1028.0,71.0,1163.0,1133.0,ZCTA5 04860,04860
1355,49.4,2768.0,485.0,47625.0,24714.0,1412.0,128.0,883.0,1425.0,ZCTA5 04861,04861
1356,46.5,3576.0,324.0,50750.0,25736.0,1830.0,128.0,770.0,1281.0,ZCTA5 04862,04862
1357,45.8,1327.0,162.0,62500.0,30878.0,708.0,14.0,331.0,1414.0,ZCTA5 04863,04863
1358,39.1,4715.0,496.0,60000.0,23745.0,2216.0,202.0,701.0,1242.0,ZCTA5 04864,04864
1359,40.2,26291.0,4582.0,36278.0,22687.0,11172.0,1635.0,641.0,1230.0,ZCTA5 04901,04901
1360,43.4,1825.0,249.0,42262.0,23604.0,932.0,76.0,641.0,1087.0,ZCTA5 04910,04910
1361,42.5,2067.0,601.0,28450.0,17777.0,768.0,182.0,654.0,916.0,ZCTA5 04911,04911
1362,40.8,1066.0,305.0,39444.0,18328.0,450.0,43.0,647.0,961.0,ZCTA5 04912,04912
1363,44.9,8791.0,2240.0,34663.0,22431.0,3582.0,394.0,740.0,1225.0,ZCTA5 04915,04915
1364,44.0,2914.0,265.0,69524.0,31285.0,1337.0,101.0,980.0,1213.0,ZCTA5 04917,04917
1365,60.1,257.0,10.0,30054.0,30664.0,160.0,0.0,,1241.0,ZCTA5 04918,04918
1366,48.6,1796.0,347.0,31414.0,18803.0,668.0,79.0,510.0,852.0,ZCTA5 04920,04920
1367,38.6,1543.0,434.0,33750.0,18761.0,565.0,98.0,688.0,1098.0,ZCTA5 04921,04921
1368,46.2,1166.0,256.0,29028.0,18281.0,464.0,44.0,629.0,1046.0,ZCTA5 04922,04922
1369,50.5,523.0,60.0,34063.0,18803.0,196.0,41.0,867.0,882.0,ZCTA5 04923,04923
1370,45.0,2199.0,233.0,46328.0,23872.0,1009.0,80.0,785.0,1040.0,ZCTA5 04924,04924
1371,45.1,107.0,17.0,44500.0,31036.0,75.0,0.0,,820.0,ZCTA5 04925,04925
1372,9.4,48.0,0.0,,,15.0,0.0,,,ZCTA5 04926,04926
1373,42.1,3426.0,360.0,44375.0,20023.0,1499.0,90.0,756.0,995.0,ZCTA5 04927,04927
1374,45.6,1954.0,222.0,43500.0,23860.0,930.0,39.0,662.0,989.0,ZCTA5 04928,04928
1375,42.5,935.0,145.0,41406.0,20941.0,437.0,41.0,738.0,959.0,ZCTA5 04929,04929
1376,48.3,4227.0,945.0,37986.0,20689.0,1606.0,251.0,552.0,1068.0,ZCTA5 04930,04930
1377,45.0,1203.0,151.0,48188.0,22976.0,564.0,60.0,725.0,1063.0,ZCTA5 04932,04932
1378,14.5,78.0,20.0,,,19.0,0.0,,,ZCTA5 04933,04933
1379,66.5,146.0,0.0,41071.0,29241.0,55.0,3.0,488.0,675.0,ZCTA5 04936,04936
1380,41.5,6464.0,1020.0,46467.0,23788.0,2816.0,436.0,749.0,1166.0,ZCTA5 04937,04937
1381,40.4,9718.0,1559.0,38215.0,20750.0,4598.0,337.0,615.0,1128.0,ZCTA5 04938,04938
1382,42.7,1227.0,315.0,36250.0,18968.0,480.0,66.0,775.0,917.0,ZCTA5 04939,04939
1383,,31.0,0.0,,,0.0,0.0,,,ZCTA5 04940,04940
1384,48.8,1468.0,237.0,39491.0,21445.0,713.0,73.0,545.0,1067.0,ZCTA5 04941,04941
1385,50.1,1143.0,198.0,29271.0,19979.0,370.0,19.0,760.0,825.0,ZCTA5 04942,04942
1386,47.2,1840.0,408.0,31563.0,19148.0,733.0,139.0,567.0,940.0,ZCTA5 04943,04943
1387,,60.0,0.0,,,60.0,0.0,,,ZCTA5 04944,04944
1388,48.6,1071.0,136.0,40313.0,20635.0,498.0,33.0,627.0,987.0,ZCTA5 04945,04945
1389,50.8,1656.0,172.0,51875.0,29667.0,879.0,61.0,800.0,1214.0,ZCTA5 04947,04947
1390,51.5,721.0,107.0,33203.0,20840.0,318.0,42.0,397.0,908.0,ZCTA5 04949,04949
1391,44.2,4791.0,782.0,37675.0,21968.0,1890.0,176.0,710.0,1013.0,ZCTA5 04950,04950
1392,47.8,931.0,168.0,34886.0,22021.0,463.0,44.0,860.0,1125.0,ZCTA5 04951,04951
1393,43.3,1915.0,243.0,45938.0,22501.0,941.0,108.0,699.0,1148.0,ZCTA5 04952,04952
1394,46.2,3185.0,745.0,37336.0,24790.0,1377.0,142.0,696.0,1013.0,ZCTA5 04953,04953
1395,45.0,1332.0,118.0,43508.0,21407.0,718.0,39.0,1325.0,1113.0,ZCTA5 04955,04955
1396,51.1,654.0,100.0,32750.0,22747.0,267.0,12.0,675.0,825.0,ZCTA5 04956,04956
1397,48.4,4265.0,581.0,45556.0,24333.0,2044.0,190.0,764.0,1024.0,ZCTA5 04957,04957
1398,46.2,2045.0,290.0,38566.0,19904.0,784.0,75.0,628.0,1012.0,ZCTA5 04958,04958
1399,54.0,954.0,181.0,37212.0,21022.0,406.0,47.0,744.0,978.0,ZCTA5 04961,04961
1400,21.9,276.0,93.0,22500.0,11597.0,125.0,0.0,758.0,,ZCTA5 04962,04962
1401,46.7,7372.0,611.0,56912.0,31551.0,3697.0,234.0,758.0,1201.0,ZCTA5 04963,04963
1402,59.6,172.0,2.0,43750.0,37820.0,92.0,0.0,,933.0,ZCTA5 04964,04964
1403,43.3,2066.0,350.0,40804.0,19684.0,866.0,117.0,544.0,975.0,ZCTA5 04965,04965
1404,47.0,1758.0,349.0,45417.0,21451.0,821.0,71.0,680.0,893.0,ZCTA5 04966,04966
1405,42.0,4196.0,368.0,55577.0,22937.0,1971.0,141.0,900.0,1168.0,ZCTA5 04967,04967
1406,45.0,1293.0,129.0,50952.0,22326.0,662.0,31.0,736.0,1064.0,ZCTA5 04969,04969
1407,51.9,1655.0,162.0,47381.0,28825.0,871.0,41.0,669.0,1168.0,ZCTA5 04970,04970
1408,41.2,1960.0,341.0,50156.0,20431.0,874.0,43.0,815.0,954.0,ZCTA5 04971,04971
1409,40.6,1637.0,240.0,45474.0,21824.0,789.0,121.0,839.0,1303.0,ZCTA5 04973,04973
1410,46.2,2639.0,439.0,33556.0,22174.0,1149.0,126.0,503.0,1234.0,ZCTA5 04974,04974
1411,66.4,131.0,0.0,,21531.0,0.0,51.0,,,ZCTA5 04975,04975
1412,44.3,9769.0,2049.0,34632.0,22090.0,4287.0,340.0,646.0,1109.0,ZCTA5 04976,04976
1413,48.5,775.0,62.0,55938.0,25791.0,364.0,24.0,580.0,1199.0,ZCTA5 04978,04978
1414,47.6,1053.0,179.0,40110.0,19786.0,407.0,61.0,475.0,1073.0,ZCTA5 04979,04979
1415,50.3,2123.0,256.0,50568.0,27488.0,1072.0,56.0,788.0,1209.0,ZCTA5 04981,04981
1416,43.0,518.0,103.0,44583.0,19237.0,190.0,121.0,583.0,766.0,ZCTA5 04982,04982
1417,40.0,1643.0,190.0,34237.0,19393.0,752.0,86.0,548.0,924.0,ZCTA5 04983,04983
1418,47.9,599.0,84.0,40583.0,21310.0,281.0,16.0,731.0,1031.0,ZCTA5 04984,04984
1419,55.5,75.0,13.0,60833.0,29664.0,42.0,0.0,,1417.0,ZCTA5 04985,04985
1420,41.9,1636.0,236.0,39632.0,20673.0,783.0,52.0,754.0,1032.0,ZCTA5 04986,04986
1421,42.3,924.0,208.0,31705.0,19295.0,410.0,45.0,759.0,1068.0,ZCTA5 04987,04987
1422,29.0,2540.0,427.0,46750.0,17479.0,1112.0,156.0,589.0,1125.0,ZCTA5 04988,04988
1423,40.3,4061.0,437.0,50603.0,23856.0,1968.0,237.0,788.0,1219.0,ZCTA5 04989,04989
1424,22.8,346.0,230.0,7075.0,9719.0,183.0,61.0,,,ZCTA5 04992,04992
1425,42.6,9241.0,843.0,57200.0,30972.0,5063.0,395.0,867.0,1685.0,ZCTA5 05001,05001
1426,61.6,128.0,22.0,58938.0,59530.0,70.0,7.0,,1908.0,ZCTA5 05031,05031
1427,45.3,2600.0,282.0,54931.0,26310.0,1360.0,74.0,830.0,1657.0,ZCTA5 05032,05032
1428,36.5,2729.0,578.0,45568.0,23701.0,1262.0,170.0,709.0,1388.0,ZCTA5 05033,05033
1429,56.1,250.0,30.0,96806.0,46940.0,152.0,22.0,698.0,2167.0,ZCTA5 05034,05034
1430,52.9,524.0,52.0,51250.0,37124.0,305.0,2.0,1181.0,1388.0,ZCTA5 05035,05035
1431,47.8,1048.0,76.0,63077.0,31098.0,609.0,22.0,931.0,1545.0,ZCTA5 05036,05036
1432,49.7,514.0,84.0,73088.0,33971.0,248.0,25.0,2001.0,1617.0,ZCTA5 05037,05037
1433,43.7,1427.0,207.0,58542.0,26155.0,722.0,35.0,777.0,1432.0,ZCTA5 05038,05038
1434,49.4,996.0,141.0,60500.0,34178.0,602.0,8.0,1034.0,1267.0,ZCTA5 05039,05039
1435,35.6,573.0,118.0,59211.0,21134.0,223.0,26.0,836.0,1371.0,ZCTA5 05040,05040
1436,28.8,383.0,8.0,46250.0,16434.0,195.0,0.0,,2009.0,ZCTA5 05041,05041
1437,42.4,475.0,38.0,46477.0,25808.0,235.0,3.0,788.0,1326.0,ZCTA5 05042,05042
1438,45.9,714.0,40.0,51786.0,31333.0,505.0,5.0,664.0,1647.0,ZCTA5 05043,05043
1439,45.7,2009.0,280.0,66176.0,33975.0,1148.0,55.0,1131.0,1676.0,ZCTA5 05045,05045
1440,43.1,1118.0,110.0,47112.0,23423.0,563.0,10.0,460.0,1128.0,ZCTA5 05046,05046
1441,46.6,2372.0,111.0,51175.0,32542.0,1214.0,11.0,922.0,1617.0,ZCTA5 05048,05048
1442,42.5,142.0,66.0,47625.0,20370.0,42.0,21.0,731.0,,ZCTA5 05050,05050
1443,47.6,1512.0,183.0,48478.0,28314.0,695.0,49.0,950.0,1274.0,ZCTA5 05051,05051
1444,42.3,202.0,0.0,51466.0,26460.0,171.0,0.0,,923.0,ZCTA5 05052,05052
1445,54.6,417.0,42.0,83250.0,46788.0,217.0,14.0,1179.0,1854.0,ZCTA5 05053,05053
1446,44.8,3374.0,247.0,87031.0,50524.0,1777.0,67.0,1195.0,2687.0,ZCTA5 05055,05055
1447,50.4,401.0,31.0,57692.0,34015.0,218.0,21.0,,1625.0,ZCTA5 05056,05056
1448,36.9,282.0,130.0,44792.0,21234.0,126.0,14.0,,1559.0,ZCTA5 05058,05058
1449,35.9,719.0,42.0,57365.0,36311.0,420.0,25.0,1658.0,1969.0,ZCTA5 05059,05059
1450,46.7,4602.0,866.0,46522.0,26344.0,2309.0,161.0,752.0,1405.0,ZCTA5 05060,05060
1451,35.1,1478.0,27.0,65045.0,26208.0,870.0,126.0,825.0,1378.0,ZCTA5 05061,05061
1452,42.9,755.0,24.0,59375.0,28569.0,392.0,21.0,895.0,1806.0,ZCTA5 05062,05062
1453,41.5,1044.0,108.0,59000.0,30517.0,548.0,37.0,1133.0,1477.0,ZCTA5 05065,05065
1454,59.4,267.0,0.0,68409.0,38823.0,133.0,3.0,,1926.0,ZCTA5 05067,05067
1455,39.0,3097.0,632.0,39755.0,24143.0,1524.0,74.0,888.0,1595.0,ZCTA5 05068,05068
1456,51.7,617.0,90.0,60769.0,24759.0,281.0,14.0,950.0,1239.0,ZCTA5 05069,05069
1457,54.2,443.0,3.0,59464.0,42815.0,222.0,18.0,986.0,2083.0,ZCTA5 05070,05070
1458,61.3,182.0,0.0,102250.0,49798.0,151.0,0.0,,1275.0,ZCTA5 05071,05071
1459,47.7,531.0,38.0,53571.0,33008.0,292.0,13.0,1679.0,1574.0,ZCTA5 05072,05072
1460,49.4,1187.0,54.0,98182.0,41595.0,710.0,5.0,867.0,1976.0,ZCTA5 05075,05075
1461,42.5,381.0,52.0,61250.0,23509.0,197.0,16.0,850.0,1217.0,ZCTA5 05076,05076
1462,45.3,1130.0,68.0,61438.0,30962.0,658.0,10.0,950.0,1482.0,ZCTA5 05077,05077
1463,39.6,686.0,123.0,47462.0,23964.0,346.0,27.0,867.0,1278.0,ZCTA5 05079,05079
1464,40.8,553.0,160.0,32434.0,20904.0,282.0,18.0,744.0,1157.0,ZCTA5 05081,05081
1465,42.5,132.0,41.0,26389.0,17450.0,69.0,5.0,663.0,1208.0,ZCTA5 05083,05083
1466,73.3,169.0,0.0,56134.0,37037.0,74.0,0.0,,976.0,ZCTA5 05084,05084
1467,45.3,763.0,86.0,44940.0,23334.0,423.0,12.0,1528.0,1222.0,ZCTA5 05086,05086
1468,45.2,5072.0,698.0,48463.0,26386.0,2397.0,171.0,738.0,1559.0,ZCTA5 05089,05089
1469,55.6,3454.0,183.0,74615.0,53857.0,1790.0,50.0,1076.0,1912.0,ZCTA5 05091,05091
1470,43.0,4457.0,670.0,35331.0,21961.0,2152.0,266.0,814.0,1247.0,ZCTA5 05101,05101
1471,71.3,77.0,19.0,16786.0,20705.0,17.0,0.0,,1429.0,ZCTA5 05141,05141
1472,48.0,745.0,100.0,50250.0,32036.0,383.0,29.0,737.0,1372.0,ZCTA5 05142,05142
1473,49.0,4360.0,438.0,49265.0,30915.0,2462.0,125.0,794.0,1432.0,ZCTA5 05143,05143
1474,49.8,761.0,135.0,47614.0,27332.0,308.0,23.0,695.0,1446.0,ZCTA5 05146,05146
1475,46.7,1092.0,79.0,57742.0,33973.0,677.0,38.0,986.0,1218.0,ZCTA5 05148,05148
1476,49.4,2197.0,302.0,45000.0,26293.0,1138.0,103.0,730.0,1579.0,ZCTA5 05149,05149
1477,56.2,855.0,32.0,27016.0,28655.0,342.0,0.0,876.0,1125.0,ZCTA5 05150,05150
1478,53.1,1216.0,6.0,43393.0,26764.0,625.0,55.0,1083.0,1234.0,ZCTA5 05151,05151
1479,53.9,409.0,25.0,57333.0,43510.0,211.0,6.0,850.0,1913.0,ZCTA5 05152,05152
1480,45.5,842.0,63.0,49408.0,24437.0,358.0,6.0,839.0,1209.0,ZCTA5 05153,05153
1481,29.6,667.0,144.0,41094.0,21743.0,304.0,22.0,854.0,1480.0,ZCTA5 05154,05154
1482,52.8,662.0,30.0,42448.0,27427.0,250.0,10.0,933.0,1292.0,ZCTA5 05155,05155
1483,42.9,9425.0,1388.0,48085.0,24574.0,4219.0,368.0,854.0,1368.0,ZCTA5 05156,05156
1484,46.7,940.0,217.0,49063.0,27770.0,507.0,34.0,710.0,1615.0,ZCTA5 05158,05158
1485,55.9,586.0,49.0,63333.0,38674.0,307.0,43.0,894.0,1938.0,ZCTA5 05161,05161
1486,42.3,14445.0,3117.0,37076.0,24837.0,6230.0,762.0,825.0,1367.0,ZCTA5 05201,05201
1487,47.9,3540.0,314.0,54365.0,32713.0,1889.0,100.0,946.0,1520.0,ZCTA5 05250,05250
1488,53.3,1395.0,39.0,70966.0,41285.0,721.0,30.0,1109.0,2240.0,ZCTA5 05251,05251
1489,52.1,264.0,33.0,48000.0,27213.0,171.0,6.0,913.0,1177.0,ZCTA5 05252,05252
1490,43.3,727.0,13.0,76458.0,31874.0,441.0,22.0,772.0,1683.0,ZCTA5 05253,05253
1491,52.0,322.0,32.0,130000.0,50521.0,105.0,3.0,,2714.0,ZCTA5 05254,05254
1492,48.0,4030.0,269.0,44497.0,35103.0,2035.0,131.0,906.0,1901.0,ZCTA5 05255,05255
1493,32.9,2633.0,263.0,48750.0,24934.0,1400.0,88.0,936.0,1352.0,ZCTA5 05257,05257
1494,36.7,325.0,69.0,59176.0,26100.0,209.0,10.0,611.0,1522.0,ZCTA5 05260,05260
1495,44.3,3028.0,232.0,59091.0,26980.0,1549.0,78.0,880.0,1344.0,ZCTA5 05261,05261
1496,50.0,2528.0,333.0,62727.0,35774.0,1347.0,76.0,942.0,1347.0,ZCTA5 05262,05262
1497,43.4,16861.0,1955.0,50873.0,27810.0,8763.0,837.0,816.0,1479.0,ZCTA5 05301,05301
1498,52.4,654.0,36.0,54375.0,48329.0,324.0,27.0,875.0,1946.0,ZCTA5 05340,05340
1499,55.0,410.0,12.0,58417.0,33092.0,257.0,20.0,781.0,1722.0,ZCTA5 05341,05341
1500,50.8,488.0,62.0,47813.0,27287.0,237.0,24.0,1019.0,1429.0,ZCTA5 05342,05342
1501,45.0,834.0,99.0,55074.0,24105.0,478.0,24.0,757.0,1518.0,ZCTA5 05343,05343
1502,50.1,2246.0,258.0,54397.0,27013.0,1157.0,43.0,1000.0,1496.0,ZCTA5 05345,05345
1503,45.9,5206.0,578.0,56942.0,27559.0,2576.0,152.0,784.0,1544.0,ZCTA5 05346,05346
1504,50.6,777.0,104.0,39000.0,27225.0,408.0,16.0,464.0,1335.0,ZCTA5 05350,05350
1505,50.6,878.0,58.0,59000.0,30607.0,441.0,37.0,905.0,1343.0,ZCTA5 05352,05352
1506,51.3,988.0,160.0,52500.0,38002.0,549.0,27.0,823.0,1515.0,ZCTA5 05353,05353
1507,48.8,2027.0,163.0,60385.0,31694.0,1054.0,45.0,756.0,1544.0,ZCTA5 05354,05354
1508,49.2,610.0,85.0,39000.0,21989.0,305.0,38.0,761.0,1212.0,ZCTA5 05355,05355
1509,44.9,925.0,89.0,37981.0,31591.0,456.0,33.0,697.0,1690.0,ZCTA5 05356,05356
1510,54.2,158.0,9.0,46875.0,49529.0,77.0,7.0,,1588.0,ZCTA5 05358,05358
1511,57.3,534.0,47.0,50313.0,32608.0,245.0,16.0,1000.0,1306.0,ZCTA5 05359,05359
1512,45.9,212.0,45.0,58125.0,44206.0,101.0,5.0,1031.0,2091.0,ZCTA5 05360,05360
1513,43.2,918.0,105.0,52596.0,26687.0,467.0,35.0,738.0,1412.0,ZCTA5 05361,05361
1514,43.8,131.0,9.0,95781.0,38462.0,66.0,6.0,,1863.0,ZCTA5 05362,05362
1515,48.6,2387.0,153.0,63077.0,30609.0,1341.0,94.0,1052.0,1498.0,ZCTA5 05363,05363
1516,27.2,28257.0,8105.0,37708.0,25589.0,16248.0,1521.0,1009.0,1810.0,ZCTA5 05401,05401
1517,41.5,18199.0,1070.0,68629.0,38516.0,10231.0,504.0,1246.0,1813.0,ZCTA5 05403,05403
1518,32.4,7116.0,1805.0,44020.0,24738.0,3943.0,353.0,971.0,1682.0,ZCTA5 05404,05404
1519,19.5,4320.0,0.0,,6248.0,1212.0,279.0,,,ZCTA5 05405,05405
1520,44.8,9921.0,876.0,64902.0,32782.0,4860.0,349.0,1001.0,1667.0,ZCTA5 05408,05408
1521,20.0,1662.0,193.0,,7213.0,800.0,109.0,,,ZCTA5 05439,05439
1522,44.1,1623.0,191.0,55733.0,30439.0,791.0,86.0,863.0,1365.0,ZCTA5 05440,05440
1523,34.5,1133.0,97.0,61944.0,23380.0,539.0,43.0,1107.0,1329.0,ZCTA5 05441,05441
1524,37.1,357.0,52.0,61250.0,20242.0,168.0,18.0,833.0,1176.0,ZCTA5 05442,05442
1525,44.7,6611.0,607.0,59360.0,28130.0,3540.0,243.0,867.0,1449.0,ZCTA5 05443,05443
1526,41.2,1525.0,43.0,67500.0,31775.0,938.0,34.0,805.0,1554.0,ZCTA5 05444,05444
1527,47.1,3810.0,112.0,111667.0,66005.0,2098.0,94.0,1417.0,2477.0,ZCTA5 05445,05445
1528,37.0,15789.0,1422.0,69297.0,33442.0,9506.0,306.0,1093.0,1720.0,ZCTA5 05446,05446
1529,46.5,76.0,3.0,32250.0,21845.0,29.0,0.0,,795.0,ZCTA5 05447,05447
1530,44.0,1056.0,61.0,66250.0,29966.0,602.0,70.0,975.0,1438.0,ZCTA5 05448,05448
1531,40.6,4916.0,596.0,54932.0,25108.0,2596.0,146.0,767.0,1422.0,ZCTA5 05450,05450
1532,40.4,20315.0,1116.0,73681.0,34960.0,11417.0,549.0,1068.0,1849.0,ZCTA5 05452,05452
1533,39.3,4676.0,99.0,71705.0,32061.0,2620.0,112.0,1125.0,1699.0,ZCTA5 05454,05454
1534,41.7,1012.0,86.0,69125.0,30388.0,577.0,35.0,1036.0,1610.0,ZCTA5 05455,05455
1535,40.7,1305.0,44.0,59808.0,26715.0,712.0,66.0,921.0,1678.0,ZCTA5 05456,05456
1536,44.8,1400.0,79.0,53950.0,27877.0,746.0,81.0,850.0,1393.0,ZCTA5 05457,05457
1537,47.1,2228.0,193.0,61123.0,36034.0,1254.0,65.0,1029.0,1791.0,ZCTA5 05458,05458
1538,35.6,2072.0,272.0,44279.0,22634.0,998.0,139.0,929.0,1113.0,ZCTA5 05459,05459
1539,44.0,4565.0,279.0,61436.0,32336.0,2462.0,138.0,1072.0,1771.0,ZCTA5 05461,05461
1540,42.6,1924.0,99.0,74118.0,33854.0,1196.0,50.0,1102.0,1680.0,ZCTA5 05462,05462
1541,43.1,577.0,41.0,52083.0,24333.0,269.0,56.0,950.0,1581.0,ZCTA5 05463,05463
1542,39.6,3093.0,321.0,61250.0,28846.0,1667.0,94.0,876.0,1641.0,ZCTA5 05464,05464
1543,39.7,5392.0,161.0,93768.0,41787.0,3054.0,67.0,1099.0,1879.0,ZCTA5 05465,05465
1544,40.1,13249.0,580.0,66404.0,29512.0,7450.0,511.0,1066.0,1563.0,ZCTA5 05468,05468
1545,44.7,813.0,126.0,49250.0,27795.0,397.0,27.0,957.0,1317.0,ZCTA5 05471,05471
1546,46.9,1584.0,73.0,69792.0,32325.0,958.0,53.0,1013.0,1769.0,ZCTA5 05472,05472
1547,47.5,1451.0,138.0,75455.0,37350.0,842.0,37.0,935.0,1634.0,ZCTA5 05473,05473
1548,46.7,939.0,39.0,68750.0,36313.0,524.0,31.0,800.0,1829.0,ZCTA5 05474,05474
1549,38.2,3387.0,625.0,43750.0,20648.0,1554.0,170.0,891.0,1246.0,ZCTA5 05476,05476
1550,37.4,4492.0,183.0,74673.0,34267.0,2704.0,115.0,1130.0,1834.0,ZCTA5 05477,05477
1551,40.8,14018.0,1322.0,53665.0,28503.0,7289.0,346.0,857.0,1568.0,ZCTA5 05478,05478
1552,,0.0,0.0,,,0.0,0.0,,,ZCTA5 05481,05481
1553,45.4,7515.0,321.0,96528.0,55169.0,3912.0,154.0,1490.0,2433.0,ZCTA5 05482,05482
1554,34.9,1514.0,83.0,64018.0,25862.0,838.0,18.0,911.0,1583.0,ZCTA5 05483,05483
1555,24.7,42.0,0.0,37404.0,30864.0,36.0,0.0,,,ZCTA5 05485,05485
1556,48.6,1612.0,88.0,73013.0,40890.0,921.0,45.0,1250.0,1880.0,ZCTA5 05486,05486
1557,37.3,1520.0,131.0,62557.0,27826.0,838.0,73.0,971.0,1456.0,ZCTA5 05487,05487
1558,39.4,8372.0,1225.0,53548.0,29514.0,4380.0,204.0,848.0,1463.0,ZCTA5 05488,05488
1559,45.6,3148.0,83.0,89583.0,43486.0,1906.0,64.0,1092.0,1931.0,ZCTA5 05489,05489
1560,44.0,5980.0,551.0,58226.0,28627.0,3273.0,275.0,1006.0,1593.0,ZCTA5 05491,05491
1561,40.9,731.0,95.0,54583.0,24380.0,393.0,21.0,1011.0,1357.0,ZCTA5 05492,05492
1562,44.6,1662.0,29.0,87969.0,39659.0,1025.0,45.0,923.0,1891.0,ZCTA5 05494,05494
1563,44.6,9664.0,479.0,74778.0,40191.0,5099.0,230.0,1106.0,1842.0,ZCTA5 05495,05495
1564,44.3,11830.0,1047.0,62052.0,32593.0,6222.0,422.0,904.0,1677.0,ZCTA5 05602,05602
1565,52.4,226.0,11.0,51375.0,23909.0,113.0,3.0,,1331.0,ZCTA5 05640,05640
1566,42.3,17147.0,2217.0,50130.0,27543.0,8909.0,581.0,801.0,1403.0,ZCTA5 05641,05641
1567,44.0,1166.0,218.0,42222.0,27229.0,505.0,18.0,925.0,1489.0,ZCTA5 05647,05647
1568,49.9,352.0,22.0,62813.0,36251.0,186.0,8.0,,1696.0,ZCTA5 05648,05648
1569,40.0,877.0,23.0,70833.0,24590.0,463.0,33.0,768.0,1313.0,ZCTA5 05649,05649
1570,42.7,1143.0,97.0,61771.0,27338.0,627.0,49.0,1107.0,1412.0,ZCTA5 05650,05650
1571,43.1,1633.0,127.0,64375.0,31361.0,874.0,43.0,1039.0,1686.0,ZCTA5 05651,05651
1572,36.5,875.0,197.0,53611.0,22478.0,431.0,43.0,944.0,1291.0,ZCTA5 05652,05652
1573,38.9,478.0,53.0,40333.0,19945.0,224.0,2.0,967.0,1370.0,ZCTA5 05653,05653
1574,48.8,633.0,54.0,44896.0,29368.0,359.0,25.0,673.0,1378.0,ZCTA5 05654,05654
1575,44.3,2906.0,349.0,44309.0,24062.0,1605.0,114.0,828.0,1369.0,ZCTA5 05655,05655
1576,28.5,3637.0,643.0,35370.0,15896.0,1517.0,50.0,750.0,1387.0,ZCTA5 05656,05656
1577,63.6,51.0,13.0,96250.0,42071.0,13.0,6.0,,,ZCTA5 05657,05657
1578,43.8,1394.0,214.0,45588.0,22595.0,680.0,52.0,773.0,1260.0,ZCTA5 05658,05658
1579,47.8,1766.0,66.0,78261.0,40258.0,1030.0,49.0,1105.0,1771.0,ZCTA5 05660,05660
1580,43.8,5743.0,873.0,45229.0,27405.0,2948.0,160.0,749.0,1532.0,ZCTA5 05661,05661
1581,32.9,6987.0,651.0,70229.0,25131.0,3328.0,111.0,779.0,1559.0,ZCTA5 05663,05663
1582,,0.0,0.0,,,0.0,0.0,,,ZCTA5 05664,05664
1583,42.4,2198.0,191.0,60000.0,26356.0,1197.0,81.0,845.0,1521.0,ZCTA5 05667,05667
1584,44.5,609.0,109.0,41845.0,23626.0,340.0,14.0,1250.0,1293.0,ZCTA5 05669,05669
1585,41.3,4371.0,364.0,66479.0,37882.0,2554.0,63.0,1060.0,2200.0,ZCTA5 05672,05672
1586,47.0,2365.0,168.0,75602.0,40393.0,1398.0,49.0,1007.0,1890.0,ZCTA5 05673,05673
1587,46.6,1651.0,135.0,62961.0,37978.0,1042.0,9.0,688.0,1767.0,ZCTA5 05674,05674
1588,49.5,1073.0,160.0,53654.0,28710.0,571.0,33.0,793.0,1361.0,ZCTA5 05675,05675
1589,42.5,5053.0,321.0,60000.0,32285.0,2870.0,173.0,935.0,1586.0,ZCTA5 05676,05676
1590,46.4,2165.0,206.0,67009.0,36627.0,1305.0,75.0,788.0,2047.0,ZCTA5 05677,05677
1591,27.7,131.0,0.0,66719.0,28652.0,105.0,0.0,,1130.0,ZCTA5 05678,05678
1592,43.1,3397.0,389.0,49722.0,24444.0,1845.0,60.0,860.0,1338.0,ZCTA5 05679,05679
1593,40.5,2127.0,183.0,50161.0,24276.0,1149.0,44.0,1109.0,1395.0,ZCTA5 05680,05680
1594,43.3,398.0,26.0,70313.0,33591.0,208.0,8.0,,1705.0,ZCTA5 05681,05681
1595,48.0,1082.0,98.0,53036.0,29724.0,584.0,26.0,1273.0,1473.0,ZCTA5 05682,05682
1596,45.7,20112.0,3084.0,41159.0,25943.0,9736.0,924.0,769.0,1430.0,ZCTA5 05701,05701
1597,58.9,245.0,2.0,57813.0,42976.0,153.0,15.0,,1571.0,ZCTA5 05730,05730
1598,36.4,924.0,262.0,48875.0,22345.0,390.0,39.0,915.0,1460.0,ZCTA5 05732,05732
1599,48.1,5814.0,453.0,54107.0,27044.0,2937.0,150.0,790.0,1398.0,ZCTA5 05733,05733
