,Median Age,Population,Poverty Count,Household Income,Per Capita Income,Median Home Rent,Median Monthly Owner Costs,Name,Zipcode
5897,44.6,29183.0,944.0,114423.0,59217.0,1592.0,2469.0,ZCTA5 18940,18940
5898,47.4,3275.0,277.0,72442.0,33596.0,1074.0,2322.0,ZCTA5 18942,18942
5899,41.4,24984.0,1210.0,78312.0,33220.0,1057.0,2045.0,ZCTA5 18944,18944
5900,42.6,6864.0,288.0,115725.0,44258.0,1143.0,2534.0,ZCTA5 18947,18947
5901,55.0,194.0,0.0,133800.0,52311.0,,2560.0,ZCTA5 18950,18950
5902,41.0,34354.0,2469.0,66162.0,31745.0,916.0,1794.0,ZCTA5 18951,18951
5903,44.3,9660.0,98.0,120959.0,48227.0,1413.0,2905.0,ZCTA5 18954,18954
5904,41.6,1455.0,103.0,63629.0,27041.0,918.0,1513.0,ZCTA5 18955,18955
5905,44.9,12566.0,779.0,68159.0,32062.0,1122.0,1851.0,ZCTA5 18960,18960
5906,43.6,602.0,44.0,64712.0,32775.0,967.0,1642.0,ZCTA5 18962,18962
5907,42.8,13955.0,645.0,71442.0,33105.0,838.0,1978.0,ZCTA5 18964,18964
5908,45.9,38010.0,1048.0,88549.0,39848.0,1346.0,2197.0,ZCTA5 18966,18966
5909,41.5,14791.0,1007.0,75465.0,34977.0,953.0,1872.0,ZCTA5 18969,18969
5910,36.6,813.0,136.0,69286.0,27014.0,955.0,1801.0,ZCTA5 18970,18970
5911,46.4,3698.0,215.0,62689.0,31807.0,982.0,1975.0,ZCTA5 18972,18972
5912,44.4,41325.0,2716.0,66758.0,32311.0,1179.0,1949.0,ZCTA5 18974,18974
5913,41.4,19464.0,1221.0,89817.0,39006.0,1210.0,2300.0,ZCTA5 18976,18976
5914,48.7,3917.0,131.0,150104.0,67048.0,2001.0,3039.0,ZCTA5 18977,18977
5915,44.4,551.0,4.0,96000.0,36748.0,1304.0,2859.0,ZCTA5 18980,18980
5916,40.8,17115.0,1175.0,68345.0,32315.0,1079.0,1892.0,ZCTA5 19001,19001
5917,43.3,33342.0,1521.0,100326.0,55129.0,1152.0,2476.0,ZCTA5 19002,19002
5918,37.9,12674.0,997.0,76496.0,42921.0,1190.0,2002.0,ZCTA5 19003,19003
5919,43.3,9492.0,369.0,104933.0,64883.0,1355.0,2823.0,ZCTA5 19004,19004
5920,46.6,21048.0,1283.0,90234.0,44492.0,1127.0,2662.0,ZCTA5 19006,19006
5921,39.3,20703.0,2189.0,48032.0,22525.0,827.0,1514.0,ZCTA5 19007,19007
5922,45.6,20572.0,1206.0,72580.0,34253.0,1097.0,2248.0,ZCTA5 19008,19008
5923,35.6,982.0,58.0,76111.0,28317.0,1017.0,2274.0,ZCTA5 19009,19009
5924,36.5,20900.0,1173.0,103737.0,61752.0,1404.0,3512.0,ZCTA5 19010,19010
5925,40.4,6754.0,495.0,86555.0,36557.0,1047.0,2146.0,ZCTA5 19012,19012
5926,30.8,35451.0,10786.0,27289.0,15507.0,789.0,950.0,ZCTA5 19013,19013
5927,38.5,21067.0,947.0,75373.0,30987.0,957.0,1874.0,ZCTA5 19014,19014
5928,38.1,16313.0,2370.0,55788.0,26640.0,960.0,1365.0,ZCTA5 19015,19015
5929,44.4,366.0,11.0,77107.0,41578.0,,2317.0,ZCTA5 19017,19017
5930,37.1,23283.0,2346.0,56264.0,27004.0,965.0,1633.0,ZCTA5 19018,19018
5931,39.3,55650.0,3528.0,60657.0,29519.0,1075.0,1864.0,ZCTA5 19020,19020
5932,40.5,10105.0,950.0,57052.0,24814.0,900.0,1501.0,ZCTA5 19021,19021
5933,37.9,3561.0,637.0,39243.0,17644.0,795.0,1252.0,ZCTA5 19022,19022
5934,30.2,22710.0,5455.0,38790.0,18351.0,916.0,1203.0,ZCTA5 19023,19023
5935,44.0,5558.0,26.0,110000.0,53710.0,1293.0,2621.0,ZCTA5 19025,19025
5936,37.9,30324.0,1818.0,66783.0,32455.0,919.0,1867.0,ZCTA5 19026,19026
5937,41.9,19494.0,1226.0,69793.0,42082.0,953.0,2389.0,ZCTA5 19027,19027
5938,40.4,3973.0,451.0,50756.0,27842.0,924.0,1445.0,ZCTA5 19029,19029
5939,41.1,12249.0,850.0,61776.0,26803.0,945.0,1738.0,ZCTA5 19030,19030
5940,47.9,4678.0,390.0,82917.0,46519.0,1251.0,2101.0,ZCTA5 19031,19031
5941,35.1,6617.0,1321.0,54388.0,22878.0,1118.0,1319.0,ZCTA5 19032,19032
5942,38.7,8669.0,533.0,63216.0,28273.0,1065.0,1851.0,ZCTA5 19033,19033
5943,44.0,5641.0,160.0,112813.0,59408.0,1470.0,2754.0,ZCTA5 19034,19034
5944,52.2,3528.0,150.0,161667.0,121659.0,1498.0,4001.0,ZCTA5 19035,19035
5945,40.2,12789.0,1118.0,53364.0,27236.0,979.0,1460.0,ZCTA5 19036,19036
5946,41.2,31405.0,1439.0,82275.0,37562.0,1057.0,2108.0,ZCTA5 19038,19038
5947,40.5,20318.0,989.0,69807.0,32556.0,1098.0,1980.0,ZCTA5 19040,19040
5948,43.1,6132.0,273.0,123080.0,75511.0,1386.0,3742.0,ZCTA5 19041,19041
5949,35.4,2370.0,197.0,49231.0,27149.0,1021.0,1663.0,ZCTA5 19043,19043
5950,36.9,16294.0,936.0,68913.0,34778.0,1121.0,1871.0,ZCTA5 19044,19044
5951,45.7,17685.0,1191.0,78715.0,50701.0,1065.0,2293.0,ZCTA5 19046,19046
5952,42.9,35202.0,1783.0,81100.0,37203.0,1176.0,2261.0,ZCTA5 19047,19047
5953,40.0,27743.0,2559.0,55530.0,28746.0,860.0,1601.0,ZCTA5 19050,19050
5954,41.7,26005.0,971.0,74219.0,31582.0,1092.0,2013.0,ZCTA5 19053,19053
5955,40.1,17607.0,1031.0,67637.0,26484.0,1125.0,1790.0,ZCTA5 19054,19054
5956,41.1,13223.0,785.0,64422.0,25657.0,915.0,1760.0,ZCTA5 19055,19055
5957,40.8,15616.0,798.0,69314.0,29481.0,1014.0,1896.0,ZCTA5 19056,19056
5958,38.0,18171.0,1729.0,62863.0,25069.0,1122.0,1676.0,ZCTA5 19057,19057
5959,43.8,11321.0,196.0,123227.0,48125.0,1903.0,2600.0,ZCTA5 19060,19060
5960,38.5,20087.0,2246.0,56412.0,25904.0,945.0,1693.0,ZCTA5 19061,19061
5961,45.5,35666.0,1454.0,87347.0,45554.0,1102.0,2227.0,ZCTA5 19063,19063
5962,43.5,24689.0,1006.0,93000.0,37598.0,1116.0,2174.0,ZCTA5 19064,19064
5963,40.7,6212.0,193.0,191711.0,73281.0,2000.0,3028.0,ZCTA5 19066,19066
5964,42.1,50790.0,2188.0,91182.0,47323.0,1189.0,2320.0,ZCTA5 19067,19067
5965,45.5,7043.0,518.0,67284.0,31451.0,963.0,1860.0,ZCTA5 19070,19070
5966,45.5,9129.0,373.0,107959.0,70532.0,1206.0,2954.0,ZCTA5 19072,19072
5967,47.7,18629.0,559.0,98297.0,57295.0,1721.0,2572.0,ZCTA5 19073,19073
5968,40.7,5894.0,288.0,69423.0,28619.0,806.0,1783.0,ZCTA5 19074,19074
5969,39.9,7390.0,258.0,90132.0,38231.0,990.0,1963.0,ZCTA5 19075,19075
5970,36.2,6606.0,690.0,67727.0,26908.0,912.0,1678.0,ZCTA5 19076,19076
5971,40.3,10988.0,985.0,57211.0,29488.0,914.0,1733.0,ZCTA5 19078,19078
5972,32.8,9309.0,1814.0,41096.0,18982.0,897.0,1324.0,ZCTA5 19079,19079
5973,39.6,9875.0,404.0,90275.0,42692.0,959.0,2544.0,ZCTA5 19081,19081
5974,32.2,41431.0,8285.0,38029.0,17989.0,858.0,1343.0,ZCTA5 19082,19082
5975,40.4,36111.0,1357.0,90946.0,38286.0,997.0,2117.0,ZCTA5 19083,19083
5976,21.6,8602.0,231.0,178233.0,61416.0,2001.0,3986.0,ZCTA5 19085,19085
5977,45.6,11402.0,254.0,91318.0,43986.0,1090.0,2312.0,ZCTA5 19086,19086
5978,40.1,32663.0,1377.0,108409.0,59529.0,1387.0,2560.0,ZCTA5 19087,19087
5979,39.7,19147.0,1258.0,66857.0,31724.0,1112.0,1854.0,ZCTA5 19090,19090
5980,38.2,4544.0,888.0,47395.0,24708.0,820.0,1623.0,ZCTA5 19094,19094
5981,42.3,7549.0,1152.0,67170.0,39796.0,1407.0,2458.0,ZCTA5 19095,19095
5982,45.5,13967.0,485.0,111563.0,66800.0,1418.0,2880.0,ZCTA5 19096,19096
5983,30.9,4056.0,433.0,76962.0,70711.0,1843.0,2287.0,ZCTA5 19102,19102
5984,34.1,22427.0,3477.0,63709.0,68578.0,1415.0,2721.0,ZCTA5 19103,19103
5985,22.3,52800.0,20961.0,19236.0,11836.0,826.0,1234.0,ZCTA5 19104,19104
5986,36.1,11424.0,926.0,93720.0,82017.0,1595.0,2558.0,ZCTA5 19106,19106
5987,30.1,12327.0,2607.0,44402.0,35509.0,1085.0,2156.0,ZCTA5 19107,19107
5988,,0.0,0.0,,,,,ZCTA5 19109,19109
5989,34.4,68620.0,12479.0,44123.0,21079.0,901.0,1419.0,ZCTA5 19111,19111
5990,,0.0,0.0,,,,,ZCTA5 19112,19112
5991,60.1,117.0,0.0,106250.0,33686.0,,2125.0,ZCTA5 19113,19113
5992,42.1,30651.0,2721.0,54074.0,28077.0,968.0,1547.0,ZCTA5 19114,19114
5993,44.9,33780.0,4105.0,45799.0,27954.0,927.0,1724.0,ZCTA5 19115,19115
5994,43.2,31763.0,4100.0,48058.0,26328.0,864.0,1546.0,ZCTA5 19116,19116
5995,41.8,9626.0,542.0,77271.0,61192.0,1200.0,2558.0,ZCTA5 19118,19118
5996,42.0,29017.0,3938.0,58378.0,35681.0,883.0,1661.0,ZCTA5 19119,19119
5997,28.5,76430.0,24323.0,33966.0,14324.0,886.0,993.0,ZCTA5 19120,19120
5998,25.8,33543.0,17253.0,16105.0,11873.0,607.0,994.0,ZCTA5 19121,19121
5999,25.7,19784.0,6690.0,23509.0,13115.0,680.0,1087.0,ZCTA5 19122,19122
6000,32.5,13285.0,2950.0,48798.0,33206.0,1024.0,1752.0,ZCTA5 19123,19123
6001,31.7,64044.0,20532.0,28726.0,14414.0,848.0,1012.0,ZCTA5 19124,19124
6002,33.3,23070.0,5893.0,41186.0,22917.0,844.0,1202.0,ZCTA5 19125,19125
6003,37.4,16282.0,2220.0,40031.0,20646.0,844.0,1324.0,ZCTA5 19126,19126
6004,27.3,5457.0,874.0,63849.0,36087.0,1341.0,1668.0,ZCTA5 19127,19127
6005,34.8,35720.0,4593.0,62052.0,35202.0,1129.0,1681.0,ZCTA5 19128,19128
6006,31.9,11582.0,1592.0,49807.0,31388.0,1121.0,1547.0,ZCTA5 19129,19129
6007,32.6,25731.0,4457.0,62721.0,46026.0,1181.0,1982.0,ZCTA5 19130,19130
6008,36.3,42194.0,12405.0,27914.0,19513.0,908.0,1111.0,ZCTA5 19131,19131
6009,35.1,36218.0,14520.0,24233.0,13833.0,750.0,860.0,ZCTA5 19132,19132
6010,28.6,25881.0,14634.0,14185.0,8811.0,590.0,781.0,ZCTA5 19133,19133
6011,29.7,61108.0,28820.0,24291.0,12497.0,838.0,838.0,ZCTA5 19134,19134
6012,34.1,32336.0,6476.0,35859.0,17186.0,926.0,1118.0,ZCTA5 19135,19135
6013,35.2,36865.0,5860.0,44641.0,21065.0,834.0,1222.0,ZCTA5 19136,19136
6014,40.1,8439.0,1312.0,43522.0,20537.0,930.0,1187.0,ZCTA5 19137,19137
6015,35.4,34573.0,8088.0,34795.0,17655.0,904.0,1111.0,ZCTA5 19138,19138
6016,32.1,43181.0,15780.0,24627.0,14663.0,754.0,959.0,ZCTA5 19139,19139
6017,32.6,53778.0,22942.0,22654.0,12868.0,760.0,760.0,ZCTA5 19140,19140
6018,35.5,32058.0,9599.0,29601.0,16882.0,775.0,1099.0,ZCTA5 19141,19141
6019,28.6,29381.0,9885.0,30306.0,13451.0,862.0,965.0,ZCTA5 19142,19142
6020,33.4,66372.0,19664.0,30995.0,18891.0,832.0,1005.0,ZCTA5 19143,19143
6021,34.9,44380.0,12630.0,29961.0,20248.0,806.0,1184.0,ZCTA5 19144,19144
6022,35.2,47776.0,11235.0,35761.0,21173.0,855.0,1169.0,ZCTA5 19145,19145
6023,33.2,34837.0,8197.0,42068.0,32882.0,937.0,1662.0,ZCTA5 19146,19146
6024,34.7,35014.0,4008.0,60400.0,41669.0,1026.0,1738.0,ZCTA5 19147,19147
6025,36.2,51455.0,11323.0,39413.0,21209.0,896.0,1214.0,ZCTA5 19148,19148
6026,32.0,53731.0,10818.0,36906.0,17559.0,1028.0,1169.0,ZCTA5 19149,19149
6027,43.3,24273.0,3892.0,46462.0,24486.0,981.0,1212.0,ZCTA5 19150,19150
6028,34.9,32824.0,7267.0,40358.0,20171.0,923.0,1188.0,ZCTA5 19151,19151
6029,40.8,33238.0,3761.0,50584.0,24346.0,875.0,1497.0,ZCTA5 19152,19152
6030,39.5,12053.0,1938.0,47138.0,23795.0,985.0,1368.0,ZCTA5 19153,19153
6031,38.9,33419.0,3069.0,58319.0,26175.0,1107.0,1464.0,ZCTA5 19154,19154
6032,46.8,6247.0,279.0,98148.0,53205.0,1175.0,2220.0,ZCTA5 19301,19301
6033,34.2,2919.0,234.0,66354.0,25047.0,810.0,1862.0,ZCTA5 19310,19310
6034,33.2,9094.0,962.0,93628.0,37668.0,1173.0,2483.0,ZCTA5 19311,19311
6035,45.7,11604.0,407.0,123777.0,67228.0,1188.0,3043.0,ZCTA5 19312,19312
6036,48.7,94.0,0.0,133828.0,65614.0,,1438.0,ZCTA5 19316,19316
6037,46.2,9453.0,136.0,106667.0,58817.0,1526.0,2561.0,ZCTA5 19317,19317
6038,20.1,1097.0,0.0,70536.0,8058.0,,,ZCTA5 19319,19319
6039,37.5,52798.0,7036.0,67460.0,30225.0,1028.0,1881.0,ZCTA5 19320,19320
6040,44.2,5495.0,422.0,68772.0,32209.0,1154.0,1987.0,ZCTA5 19330,19330
6041,39.9,6935.0,460.0,96346.0,64526.0,1333.0,2416.0,ZCTA5 19333,19333
6042,40.2,46691.0,1408.0,91997.0,42761.0,1178.0,2273.0,ZCTA5 19335,19335
6043,38.8,16916.0,750.0,90114.0,45002.0,1319.0,2163.0,ZCTA5 19341,19341
6044,47.7,18709.0,1038.0,80429.0,47594.0,1836.0,2548.0,ZCTA5 19342,19342
6045,43.0,8432.0,343.0,109583.0,43487.0,1379.0,2448.0,ZCTA5 19343,19343
6046,40.5,11947.0,1697.0,59896.0,28406.0,1006.0,1859.0,ZCTA5 19344,19344
6047,20.5,734.0,9.0,,5301.0,,,ZCTA5 19345,19345
6048,42.8,21798.0,1044.0,90196.0,46817.0,1174.0,2414.0,ZCTA5 19348,19348
6049,42.3,11406.0,612.0,126621.0,53742.0,1334.0,2684.0,ZCTA5 19350,19350
6050,26.9,10466.0,341.0,121241.0,33561.0,963.0,2459.0,ZCTA5 19352,19352
6051,41.5,24743.0,892.0,109706.0,56243.0,1385.0,2548.0,ZCTA5 19355,19355
6052,35.9,479.0,134.0,46875.0,23117.0,969.0,1167.0,ZCTA5 19358,19358
6053,36.4,6270.0,269.0,61920.0,23813.0,927.0,1896.0,ZCTA5 19362,19362
6054,34.0,17104.0,2369.0,62548.0,25591.0,856.0,2032.0,ZCTA5 19363,19363
6055,35.4,6929.0,516.0,67829.0,27623.0,988.0,1807.0,ZCTA5 19365,19365
6056,41.2,104.0,47.0,16587.0,19515.0,,,ZCTA5 19367,19367
6057,35.3,1536.0,43.0,75347.0,44586.0,1411.0,1468.0,ZCTA5 19372,19372
6058,36.1,4693.0,29.0,177813.0,38792.0,,2760.0,ZCTA5 19373,19373
6059,36.0,1498.0,81.0,95519.0,24826.0,1315.0,1572.0,ZCTA5 19374,19374
6060,33.4,74.0,0.0,,38799.0,,,ZCTA5 19375,19375
6061,40.7,50098.0,3089.0,84843.0,44922.0,1247.0,2170.0,ZCTA5 19380,19380
6062,37.6,53404.0,5352.0,90873.0,44086.0,1225.0,2360.0,ZCTA5 19382,19382
6063,19.4,2902.0,0.0,,2850.0,,,ZCTA5 19383,19383
6064,39.2,13606.0,558.0,77462.0,33946.0,1056.0,2154.0,ZCTA5 19390,19390
6065,34.6,41799.0,6489.0,48791.0,24341.0,1016.0,1576.0,ZCTA5 19401,19401
6066,41.7,44773.0,1932.0,76178.0,38474.0,1252.0,1950.0,ZCTA5 19403,19403
6067,34.1,5252.0,863.0,50450.0,30681.0,909.0,1578.0,ZCTA5 19405,19405
6068,38.8,23327.0,1626.0,74104.0,40865.0,1134.0,1920.0,ZCTA5 19406,19406
6069,44.8,18485.0,633.0,106803.0,58384.0,1768.0,2451.0,ZCTA5 19422,19422
6070,38.7,14067.0,168.0,150192.0,57231.0,1491.0,2898.0,ZCTA5 19425,19425
6071,37.0,39344.0,1223.0,108814.0,39990.0,1220.0,2343.0,ZCTA5 19426,19426
6072,34.7,16650.0,1202.0,75136.0,40654.0,1234.0,1889.0,ZCTA5 19428,19428
6073,70.1,198.0,0.0,34694.0,34581.0,,788.0,ZCTA5 19435,19435
6074,84.1,605.0,63.0,54519.0,56688.0,1617.0,,ZCTA5 19436,19436
6075,60.3,615.0,12.0,215338.0,112033.0,,4001.0,ZCTA5 19437,19437
6076,40.3,24283.0,585.0,90449.0,40360.0,1185.0,2278.0,ZCTA5 19438,19438
6077,42.1,18191.0,861.0,74223.0,34067.0,1013.0,1923.0,ZCTA5 19440,19440
6078,,0.0,0.0,,,,,ZCTA5 19442,19442
6079,43.1,10584.0,350.0,115993.0,56982.0,1404.0,2324.0,ZCTA5 19444,19444
6080,42.1,55090.0,2585.0,76263.0,39942.0,1181.0,2017.0,ZCTA5 19446,19446
6081,47.4,1348.0,109.0,50000.0,32745.0,1004.0,1401.0,ZCTA5 19453,19453
6082,40.4,27927.0,975.0,87658.0,41541.0,1275.0,2095.0,ZCTA5 19454,19454
6083,31.8,774.0,0.0,118689.0,33766.0,,1940.0,ZCTA5 19456,19456
6084,51.3,193.0,0.0,68929.0,30216.0,,,ZCTA5 19457,19457
6085,38.9,40163.0,2226.0,79227.0,42414.0,999.0,2064.0,ZCTA5 19460,19460
6086,42.4,14845.0,593.0,86552.0,40209.0,1199.0,2012.0,ZCTA5 19462,19462
6087,38.6,45593.0,6189.0,55900.0,28301.0,834.0,1631.0,ZCTA5 19464,19464
6088,43.2,17053.0,747.0,81998.0,37752.0,984.0,2160.0,ZCTA5 19465,19465
6089,40.7,25668.0,1148.0,71923.0,35389.0,1166.0,1915.0,ZCTA5 19468,19468
6090,,34.0,0.0,,,,,ZCTA5 19472,19472
6091,39.6,15891.0,794.0,89224.0,36680.0,1023.0,2062.0,ZCTA5 19473,19473
6092,54.2,519.0,0.0,106607.0,53276.0,,1500.0,ZCTA5 19474,19474
6093,42.9,11550.0,527.0,61117.0,35537.0,754.0,2005.0,ZCTA5 19475,19475
6094,42.7,152.0,0.0,,34505.0,,,ZCTA5 19477,19477
6095,65.9,391.0,0.0,63269.0,29597.0,1758.0,1875.0,ZCTA5 19492,19492
6096,38.4,898.0,67.0,44886.0,25581.0,722.0,1271.0,ZCTA5 19501,19501
6097,35.5,1380.0,247.0,56505.0,22022.0,1046.0,1586.0,ZCTA5 19503,19503
6098,41.7,5377.0,357.0,76698.0,33415.0,945.0,1933.0,ZCTA5 19504,19504
6099,47.5,2944.0,163.0,60511.0,28656.0,909.0,1535.0,ZCTA5 19505,19505
6100,43.2,7167.0,533.0,65797.0,27802.0,781.0,1588.0,ZCTA5 19506,19506
6101,40.9,3483.0,200.0,57067.0,24278.0,813.0,1484.0,ZCTA5 19507,19507
6102,43.5,15646.0,932.0,74730.0,35038.0,891.0,1603.0,ZCTA5 19508,19508
6103,38.6,7466.0,341.0,77520.0,30379.0,880.0,1691.0,ZCTA5 19510,19510
6104,68.3,218.0,0.0,70898.0,32402.0,,,ZCTA5 19511,19511
6105,44.9,17055.0,967.0,57335.0,28671.0,801.0,1597.0,ZCTA5 19512,19512
6106,39.9,14789.0,613.0,76946.0,32060.0,944.0,1962.0,ZCTA5 19518,19518
6107,45.4,95.0,56.0,,15343.0,,,ZCTA5 19519,19519
6108,47.3,5639.0,219.0,68688.0,37560.0,889.0,1791.0,ZCTA5 19520,19520
6109,44.0,15082.0,840.0,67914.0,30166.0,793.0,1600.0,ZCTA5 19522,19522
6110,28.9,316.0,0.0,66528.0,24957.0,,2015.0,ZCTA5 19523,19523
6111,40.5,14562.0,423.0,89503.0,33849.0,984.0,2166.0,ZCTA5 19525,19525
6112,44.4,11487.0,1038.0,56426.0,27261.0,749.0,1349.0,ZCTA5 19526,19526
6113,45.1,3233.0,326.0,58710.0,32194.0,1070.0,1849.0,ZCTA5 19529,19529
6114,24.4,15941.0,1896.0,57153.0,22125.0,838.0,1586.0,ZCTA5 19530,19530
6115,40.6,8077.0,290.0,60870.0,23810.0,799.0,1481.0,ZCTA5 19533,19533
6116,41.0,2026.0,209.0,64479.0,31339.0,729.0,1623.0,ZCTA5 19534,19534
6117,58.5,48.0,0.0,,89125.0,,,ZCTA5 19535,19535
6118,45.5,437.0,43.0,44464.0,27310.0,841.0,1180.0,ZCTA5 19536,19536
6119,65.1,46.0,0.0,,53348.0,,,ZCTA5 19538,19538
6120,43.6,4783.0,294.0,72788.0,29886.0,979.0,1682.0,ZCTA5 19539,19539
6121,42.9,11689.0,532.0,68306.0,34255.0,741.0,1678.0,ZCTA5 19540,19540
6122,42.2,3971.0,184.0,74000.0,29330.0,1015.0,1702.0,ZCTA5 19541,19541
6123,,0.0,0.0,,,,,ZCTA5 19542,19542
6124,35.5,6029.0,381.0,76124.0,31348.0,878.0,1847.0,ZCTA5 19543,19543
6125,46.7,152.0,0.0,58125.0,25689.0,,,ZCTA5 19544,19544
6126,41.7,498.0,0.0,57765.0,33526.0,,1342.0,ZCTA5 19545,19545
6127,43.6,4250.0,165.0,72292.0,30675.0,1014.0,1766.0,ZCTA5 19547,19547
6128,38.2,268.0,25.0,48472.0,20794.0,917.0,1067.0,ZCTA5 19549,19549
6129,33.9,591.0,253.0,39318.0,14556.0,575.0,1375.0,ZCTA5 19550,19550
6130,46.2,5021.0,285.0,62685.0,27996.0,770.0,1446.0,ZCTA5 19551,19551
6131,48.0,345.0,32.0,57188.0,31415.0,593.0,996.0,ZCTA5 19554,19554
6132,45.1,3458.0,317.0,53958.0,27142.0,809.0,1277.0,ZCTA5 19555,19555
6133,39.9,273.0,36.0,64375.0,39948.0,964.0,1229.0,ZCTA5 19559,19559
6134,40.7,7776.0,435.0,64183.0,28967.0,901.0,1341.0,ZCTA5 19560,19560
6135,44.9,2609.0,124.0,59542.0,28118.0,837.0,1392.0,ZCTA5 19562,19562
6136,61.3,54.0,0.0,38542.0,27159.0,,,ZCTA5 19564,19564
6137,45.3,8774.0,820.0,56201.0,27088.0,951.0,1594.0,ZCTA5 19565,19565
6138,41.4,5248.0,449.0,58101.0,26669.0,776.0,1418.0,ZCTA5 19567,19567
6139,30.3,33574.0,13475.0,23935.0,12862.0,692.0,988.0,ZCTA5 19601,19601
6140,30.2,17433.0,7594.0,21795.0,12447.0,670.0,906.0,ZCTA5 19602,19602
6141,28.3,26983.0,8749.0,35337.0,13894.0,850.0,970.0,ZCTA5 19604,19604
6142,44.6,19205.0,1983.0,58033.0,28147.0,901.0,1399.0,ZCTA5 19605,19605
6143,39.6,34724.0,3235.0,64047.0,29429.0,888.0,1570.0,ZCTA5 19606,19606
6144,41.8,22062.0,1603.0,53919.0,29906.0,930.0,1421.0,ZCTA5 19607,19607
6145,41.3,22354.0,1296.0,77551.0,34872.0,1104.0,1710.0,ZCTA5 19608,19608
6146,41.0,9530.0,720.0,55231.0,28866.0,827.0,1382.0,ZCTA5 19609,19609
6147,46.2,15757.0,645.0,69179.0,44948.0,1115.0,1886.0,ZCTA5 19610,19610
6148,32.2,10845.0,2795.0,40317.0,18047.0,731.0,1172.0,ZCTA5 19611,19611
6149,35.9,41159.0,2363.0,83056.0,32424.0,1323.0,1786.0,ZCTA5 19701,19701
6150,33.3,52830.0,5412.0,67510.0,29998.0,1153.0,1689.0,ZCTA5 19702,19702
6151,36.4,14806.0,1670.0,51739.0,25256.0,947.0,1472.0,ZCTA5 19703,19703
6152,42.2,2204.0,276.0,71691.0,25530.0,830.0,1395.0,ZCTA5 19706,19706
6153,46.1,15675.0,707.0,113206.0,55653.0,1718.0,2267.0,ZCTA5 19707,19707
6154,36.7,37173.0,1891.0,94886.0,35266.0,1163.0,1938.0,ZCTA5 19709,19709
6155,,18.0,0.0,,,,,ZCTA5 19710,19710
6156,35.1,50844.0,7091.0,72209.0,36700.0,1026.0,1771.0,ZCTA5 19711,19711
6157,36.1,30969.0,2486.0,57044.0,28559.0,963.0,1485.0,ZCTA5 19713,19713
6158,19.9,1330.0,0.0,,3408.0,,,ZCTA5 19716,19716
6159,19.1,3951.0,111.0,2499.0,2607.0,964.0,,ZCTA5 19717,19717
6160,36.3,59808.0,7372.0,54233.0,23410.0,973.0,1482.0,ZCTA5 19720,19720
6161,55.8,484.0,34.0,64149.0,34373.0,1547.0,2094.0,ZCTA5 19730,19730
6162,49.5,141.0,0.0,41786.0,34440.0,,1858.0,ZCTA5 19731,19731
6163,57.3,82.0,0.0,,41126.0,,,ZCTA5 19732,19732
6164,37.0,253.0,0.0,52188.0,21957.0,983.0,1403.0,ZCTA5 19733,19733
6165,38.0,10955.0,330.0,85283.0,30784.0,1432.0,2025.0,ZCTA5 19734,19734
6166,,0.0,0.0,,,,,ZCTA5 19735,19735
6167,,0.0,0.0,,,,,ZCTA5 19736,19736
6168,32.0,15656.0,4843.0,27394.0,18082.0,782.0,1331.0,ZCTA5 19801,19801
6169,35.6,25396.0,5511.0,40394.0,20879.0,961.0,1348.0,ZCTA5 19802,19802
6170,46.8,21373.0,541.0,97944.0,52285.0,1352.0,1994.0,ZCTA5 19803,19803
6171,39.8,18027.0,2413.0,53809.0,25509.0,1041.0,1404.0,ZCTA5 19804,19804
6172,32.5,40586.0,8142.0,41980.0,21297.0,961.0,1353.0,ZCTA5 19805,19805
6173,45.0,9864.0,843.0,65051.0,58977.0,975.0,1872.0,ZCTA5 19806,19806
6174,48.6,7236.0,283.0,172865.0,106151.0,1139.0,3205.0,ZCTA5 19807,19807
6175,43.6,37286.0,2436.0,70567.0,35512.0,1003.0,1691.0,ZCTA5 19808,19808
6176,39.4,14405.0,1028.0,60726.0,33961.0,1051.0,1640.0,ZCTA5 19809,19809
6177,45.0,25460.0,568.0,87325.0,40585.0,1065.0,1887.0,ZCTA5 19810,19810
6178,31.2,36636.0,5690.0,47232.0,21820.0,972.0,1491.0,ZCTA5 19901,19901
6179,20.9,180.0,0.0,,19047.0,,,ZCTA5 19902,19902
6180,36.9,32516.0,4713.0,54368.0,24643.0,1000.0,1545.0,ZCTA5 19904,19904
6181,63.6,2185.0,76.0,62438.0,44891.0,1152.0,1948.0,ZCTA5 19930,19930
6182,54.8,211.0,29.0,50250.0,32695.0,,1547.0,ZCTA5 19931,19931
6183,40.5,8384.0,1601.0,49935.0,21841.0,698.0,1361.0,ZCTA5 19933,19933
6184,39.5,13255.0,1032.0,64980.0,30062.0,1066.0,1737.0,ZCTA5 19934,19934
6185,29.3,306.0,113.0,51250.0,17116.0,925.0,,ZCTA5 19936,19936
6186,39.1,8762.0,468.0,68737.0,24828.0,991.0,1713.0,ZCTA5 19938,19938
6187,48.0,6651.0,753.0,56289.0,26850.0,1085.0,1420.0,ZCTA5 19939,19939
6188,37.8,5642.0,660.0,57594.0,21790.0,821.0,1302.0,ZCTA5 19940,19940
6189,30.1,3270.0,989.0,46582.0,16473.0,1008.0,1193.0,ZCTA5 19941,19941
