,2012 Median Age,2012 Total Population,2012 Poverty Count,2012 Median Household Income,2012 Employed,2012 Unemployed,2012 Monthly Rent,2012 Owner Monthly Costs,"City, State",2013 Median Age,2013 Total Population,2013 Poverty Count,2013 Median Household Income,2013 Employed,2013 Unemployed,2013 Monthly Rent,2013 Owner Monthly Costs,2014 Median Age,2014 Total Population,2014 Poverty Count,2014 Median Household Income,2014 Employed,2014 Unemployed,2014 Monthly Rent,2014 Owner Monthly Costs,2015 Median Age,2015 Total Population,2015 Poverty Count,2015 Median Household Income,2015 Employed,2015 Unemployed,2015 Monthly Rent,2015 Owner Monthly Costs,State,City,2016 Median Age,2016 Total Population,2016 Poverty Count,2016 Median Household Income,2016 Employed,2016 Unemployed,2016 Monthly Rent,2016 Owner Monthly Costs,Population Growth Rate (2012 to 2013),Median Age Growth Rate (2012 to 2013),Poverty Count Growth Rate (2012 to 2013),Median Household Income Growth Rate (2012 to 2013),Employed Growth Rate (2012 to 2013),Unemployed Growth Rate (2012 to 2013),Monthly Rent Growth Rate (2012 to 2013),Owner Monthly Costs Growth Rate (2012 to 2013),Population Growth Rate (2013 to 2014),Median Age Growth Rate (2013 to 2014),Poverty Count Growth Rate (2013 to 2014),Median Household Income Growth Rate (2013 to 2014),Employed Growth Rate (2013 to 2014),Unemployed Growth Rate (2013 to 2014),Monthly Rent Growth Rate (2013 to 2014),Owner Monthly Costs Growth Rate (2013 to 2014),Population Growth Rate (2014 to 2015),Median Age Growth Rate (2014 to 2015),Poverty Count Growth Rate (2014 to 2015),Median Household Income Growth Rate (2014 to 2015),Employed Growth Rate (2014 to 2015),Unemployed Growth Rate (2014 to 2015),Monthly Rent Growth Rate (2014 to 2015),Owner Monthly Costs Growth Rate (2014 to 2015),Population Growth Rate (2015 to 2016),Median Age Growth Rate (2015 to 2016),Poverty Count Growth Rate (2015 to 2016),Median Household Income Growth Rate (2015 to 2016),Employed Growth Rate (2015 to 2016),Unemployed Growth Rate (2015 to 2016),Monthly Rent Growth Rate (2015 to 2016),Owner Monthly Costs Growth Rate (2015 to 2016),5-Year Average Population Growth Rate,5-Year Average Age Growth Rate,5-Year Average Poverty Count Growth Rate,5-Year Average Median Household Income Growth Rate,5-Year Average Employed Growth Rate,5-Year Average Unemployed Growth Rate,5-Year Average Monthly Rent Growth Rate,5-Year Average Owner Monthly Costs Growth Rate
7221,31.23333333333333,570368.0,148833.0,45297.38888888889,221273.0,38418.0,907.5,1556.1666666666667,"Fresno, CA",31.68333333333333,576388.0,159422.0,44417.444444444445,220740.0,39542.0,920.8333333333334,1491.388888888889,31.78888888888889,581407.0,169655.0,44564.38888888889,223059.0,39032.0,949.6111111111111,1434.6666666666667,32.01111111111111,588307.0,167403.0,44537.0,228117.0,36753.0,937.7222222222222,1378.2777777777778,CA,Fresno,32.3111111111111,592762.0,169531.0,45519.77777777778,233610.0,32958.0,958.6111111111111,1379.388888888889,0.010554589317773788,0.014407684098185677,0.07114685587201763,-0.01942594189265265,-0.002408789142823571,0.029257119058774532,0.014692378328742007,-0.041626503873478306,0.008707676079307688,0.0033315798702439163,0.06418812961824591,0.0033082597678089623,0.010505572166349552,-0.012897678417884782,0.031251885369532356,-0.03803315328739054,0.011867762170046113,0.006990562740300569,-0.013273997229671982,-0.0006145913715361033,0.022675614971823597,-0.0583879893420783,-0.012519744924823054,-0.03930452292441142,0.007572576902875539,0.009371745921554705,0.012711839094878826,0.02206654641708649,0.02407974855008614,-0.1032568769896335,0.02227620119675339,0.0008061590551815689,0.9675651117500782,0.8525393157571216,3.3693206838867598,0.13335682301766758,1.371303663635893,-3.632135642270551,1.3925179992551173,-2.953950525752467
7234,33.581818181818186,212285.0,35929.0,43826.0,106705.0,9276.0,723.7272727272727,1240.8181818181818,"Des Moines, IA",33.40909090909091,213097.0,37692.0,45036.818181818184,106700.0,9959.0,741.4545454545455,1226.3636363636363,33.190909090909095,214544.0,40594.0,45507.36363636364,106189.0,9750.0,754.6363636363636,1226.3636363636363,33.18181818181818,215827.0,41143.0,45528.181818181816,107282.0,9317.0,754.9090909090909,1218.2727272727273,IA,Des Moines,33.29090909090909,220565.0,39658.0,46960.545454545456,111368.0,8453.0,768.6363636363636,1227.4545454545455,0.003825046517653155,-0.005143475906876203,0.04906899718890033,0.027627850632459813,-4.6858160348624716e-05,0.07363087537731781,0.024494410249968623,-0.01164920506996853,0.006790334917901237,-0.0065306122448977625,0.07699246524461424,0.010448017278792129,-0.00478912839737582,-0.020986042775379053,0.017778322707209346,0.0,0.00598012528898501,-0.0002738975623118744,0.013524166132926048,0.0004574684216938753,0.010292968198212621,-0.04441025641025641,0.00036140224069386494,-0.006597479614529214,0.02195276772600277,0.0032876712328767203,-0.036093624674914324,0.031461033126335414,0.038086538282284074,-0.09273371256842332,0.01818400770712912,0.007536750988732235,0.9637068612635542,-0.216507862030228,2.587300097288157,1.7498592364820307,1.0885879980693063,-2.112478409418524,1.520453572625024,-0.2677483423941377
7238,36.378571428571426,807399.0,127905.0,47624.78571428572,374836.0,47061.0,925.4642857142857,1416.0714285714287,"Jacksonville, FL",36.60714285714285,813548.0,137727.0,47520.17857142857,370171.0,50320.0,935.1071428571429,1389.892857142857,36.63928571428572,821190.0,143363.0,46830.57142857143,372161.0,47886.0,950.4642857142857,1362.3214285714287,36.53703703703704,824277.0,142962.0,48199.77777777778,379990.0,43439.0,969.1111111111111,1313.7777777777778,FL,Jacksonville,36.771428571428565,838899.0,140316.0,48602.07142857143,389434.0,37401.0,967.8214285714286,1286.8214285714287,0.0076158132472296846,0.006283133712939111,0.07679136859387826,-0.0021964853235185594,-0.012445442806987589,0.06925054716219375,0.01041948056959836,-0.018486759142496936,0.009393422391794953,0.0008780487804882265,0.04092153317795349,-0.014511880291455177,0.00537589384365604,-0.04837042925278219,0.01642286980101584,-0.01983708918981413,0.003759178752785592,-0.0027906842411181214,-0.0027970954848880116,0.029237446980435473,0.021036594377164722,-0.0928663910119868,0.019618649198178024,-0.03563303767786665,0.01773918233797619,0.006415176308739209,-0.018508414823519538,0.008346379783085257,0.024853285612779285,-0.1389995165634568,-0.0013307891374848401,-0.02051819543785034,0.9626899182446604,0.2696418640262106,2.4101847865856048,0.5218865287136748,0.9705082756653115,-5.274644741650801,1.1282552607826846,-2.3618770362007013
7241,45.55625,338498.0,52027.0,45681.25,155499.0,19042.0,945.5,1615.375,"Saint Petersburg, FL",45.612500000000004,340141.0,55103.0,46476.0625,155307.0,19873.0,959.25,1569.0,46.21875000000001,343463.0,57102.0,47055.0625,158775.0,17971.0,972.8125,1511.4375,46.27499999999999,347603.0,57813.0,47277.125,161301.0,15704.0,968.875,1468.8125,FL,Saint Petersburg,46.74374999999999,351709.0,56468.0,49295.5625,164699.0,13486.0,987.75,1475.25,0.0048537952956886005,0.0012347372753465373,0.05912314759644031,0.017399097003694075,-0.0012347346285185115,0.04364037391030354,0.014542570068746695,-0.028708504217287007,0.009766537994537559,0.013291312688407844,0.03627751665063608,0.012458026107525782,0.022329965809654427,-0.09570774417551452,0.014138649986968985,-0.03668738049713193,0.012053700107435153,0.001217038539553414,0.012451402752968372,0.004719205292735506,0.015909305621162023,-0.1261476823771632,-0.004047542563443624,-0.02820162924368358,0.01181232613067206,0.010129659643435983,-0.023264663656962968,0.04269374459635606,0.021066205417201382,-0.141237901171676,0.01948135724422655,0.004382792221607592,0.9621589882083343,0.6468187036685944,2.1146850835770445,1.9317518250077856,1.451768555487483,-7.986323845351255,1.1028758684124653,-2.230368043412373
7370,36.182758620689654,756842.0,97253.0,62868.137931034486,388099.0,32359.0,908.5862068965517,1688.2068965517242,"Saint Paul, MN",36.38275862068967,763396.0,99839.0,63555.206896551725,390195.0,32588.0,930.3793103448276,1663.4827586206898,36.593103448275855,771232.0,100664.0,64469.48275862069,396943.0,30305.0,950.9310344827586,1651.448275862069,36.64482758620689,779370.0,100025.0,65228.51724137931,404428.0,27491.0,957.551724137931,1603.2068965517242,MN,Saint Paul,36.62068965517241,785442.0,97109.0,67513.86206896552,410657.0,25160.0,986.8965517241379,1610.6206896551723,0.008659667407464173,0.005527494520156766,0.026590439369479604,0.010928730961794107,0.005400683846132044,0.007076856515961556,0.02398573000872893,-0.014645206095020184,0.010264659495203015,0.005781442517296297,0.00826330391931009,0.014385538285747741,0.017293917143992105,-0.07005646250153431,0.022089618620510742,-0.007234510064053403,0.010551948051948052,0.0014134941575574154,-0.006347850274179449,0.011773546960203076,0.018856611654570053,-0.09285596436231645,0.006962323675526736,-0.029211559341852534,0.0077909080411101275,-0.0006586995389100849,-0.02915271182204449,0.03503597696586065,0.01540199986153283,-0.0847913862718708,0.030645684036155387,0.004624352052997142,0.9316795748931341,0.30159329140250984,-0.01617047018585612,1.8030948293401394,1.423830312655676,-6.015673915494,2.092083908523045,-1.1616730861982247
7385,35.6,365732.0,70957.0,47887.21428571428,177754.0,20192.0,928.3571428571429,1548.7142857142858,"Richmond, VA",35.614285714285714,368596.0,69724.0,48227.57142857143,177702.0,20645.0,942.0,1549.642857142857,35.714285714285715,373510.0,71664.0,48951.0,181576.0,20420.0,960.2857142857143,1551.642857142857,35.964285714285715,376938.0,73213.0,48533.71428571428,185829.0,19297.0,964.9285714285714,1507.142857142857,VA,Richmond,36.21428571428571,379472.0,73574.0,49973.857142857145,189898.0,17753.0,993.2142857142857,1502.9285714285713,0.007830870692200847,0.00040128410914922635,-0.017376721112786618,0.007107474258712107,-0.0002925391271082507,0.02243462757527734,0.014695699007463226,0.000599575684899854,0.013331669361577446,0.0028078620136382268,0.027823991738856062,0.015000311025406355,0.021800542481232626,-0.010898522644708163,0.019411586290567235,0.0012906199585157872,0.00917779979117025,0.007,0.02161475775842822,-0.008524559544967772,0.023422699035114774,-0.0549951028403526,0.004834870574233825,-0.02867928002577913,0.006722590983132505,0.006951340615689971,0.004930818297296928,0.02967304024301233,0.021896474716002347,-0.08001243716639893,0.02931379080612918,-0.00279620853080573,0.9265732707020262,0.42901216846193563,0.9248211670448647,1.0814066495540755,1.6706794276310375,-3.086785876904559,1.7063986669598366,-0.7396323228292305
7392,34.85405405405405,2512740.0,565764.0,48137.08108108108,1103912.0,126874.0,1154.1351351351352,2568.0810810810813,"Brooklyn, NY",34.964864864864865,2539789.0,583378.0,49026.13513513513,1114135.0,136106.0,1193.8108108108108,2582.027027027027,34.997297297297294,2570801.0,595531.0,50248.13513513513,1138762.0,135252.0,1240.4324324324325,2610.5945945945946,35.17567567567567,2595259.0,597404.0,51469.18918918919,1167448.0,129667.0,1261.7837837837837,2628.891891891892,NY,Brooklyn,35.41351351351352,2606852.0,587518.0,53953.45945945946,1192489.0,117928.0,1306.5135135135135,2664.972972972973,0.010764742870332784,0.0031792803970223447,0.031133122644777682,0.018469214046372057,0.00926070194000971,0.07276510553777764,0.03437697585649715,0.005430492848798613,0.01221046315264772,0.0009275720800803039,0.02083211914059152,0.024925481003788934,0.02210414357326536,-0.00627452132896419,0.039052772180842674,0.011064007955199635,0.00951376633197202,0.005096918680979162,0.0031450923629500398,0.024300484998502014,0.025190513908964297,-0.04129328956318576,0.017212829004706203,0.007008862017558475,0.004466991541114009,0.006761429120246257,-0.016548265495376663,0.048267134365351155,0.021449349350035292,-0.09053190094627006,0.035449599451655794,0.01372482496992865,0.9238990974016634,0.39913000695820167,0.9640517163235645,2.899057860350354,1.9501177193068666,-1.6333651575160595,3.152304412342545,0.9307046947871344
7445,36.24285714285715,249358.0,42925.0,50436.142857142855,105922.0,15311.0,796.4285714285714,1553.857142857143,"Salem, OR",36.22857142857143,252178.0,44656.0,50880.57142857143,106634.0,15834.0,807.7142857142857,1536.0,36.02857142857143,254054.0,45641.0,49972.42857142857,106450.0,15201.0,822.1428571428571,1492.142857142857,36.18571428571429,255961.0,43608.0,50899.57142857143,109840.0,12788.0,827.1428571428571,1463.5714285714287,OR,Salem,36.28571428571429,258566.0,41911.0,52769.857142857145,114012.0,11312.0,859.5714285714286,1468.0,0.011309041618877276,-0.00039416633819486376,0.04032615026208503,0.008811708157132236,0.006721927456052567,0.034158448174515056,0.014170403587443864,-0.01149213937666638,0.007439189778648415,-0.005520504731861081,0.022057506270154067,-0.017848519221482197,-0.001725528443085695,-0.03997726411519515,0.017863459497700764,-0.0285528273809524,0.007506278192825147,0.004361617763679652,-0.04454328345128284,0.01855308784558338,0.03184593705965242,-0.1587395566081179,0.006081668114682885,-0.019147917663953958,0.01017733170287661,0.0027635215159889847,-0.03891487800403596,0.03674462597215251,0.037982520029133285,-0.11542070691273068,0.03920552677029363,0.003025866276232242,0.9107960323306862,0.030261705240317297,-0.5268626230769926,1.1565225688346483,1.8706214025438144,-6.999476986538217,1.9330264492530287,-1.4041754536335125
7476,34.107692307692304,758669.0,157503.0,49595.269230769234,322332.0,54211.0,1009.5769230769231,1865.1538461538462,"Sacramento, CA",34.2576923076923,762327.0,168689.0,49184.307692307695,318415.0,56228.0,1020.5384615384615,1773.1923076923076,34.35769230769231,770479.0,173402.0,49785.88461538462,323681.0,53579.0,1026.7307692307693,1737.8076923076924,35.12592592592593,778883.0,173576.0,50116.22222222222,332521.0,49100.0,1042.0,1716.3333333333333,CA,Sacramento,35.35925925925926,786480.0,173413.0,51944.11111111111,340934.0,42935.0,1064.4074074074074,1691.7037037037037,0.004821602042524474,0.004397834912043261,0.07102086944375663,-0.008286305222970254,-0.012152066813099537,0.03720647101141835,0.010857556478342023,-0.04930506866828892,0.0106935737550946,0.002919052430672754,0.02793898831577637,0.012231074326395513,0.016538165601494903,-0.047111759265846195,0.0060676867415392,-0.01995531744138118,0.010907500399102377,0.022359872466219646,0.001003448633810452,0.006635165958977908,0.0273108399936975,-0.08359618507250975,0.014871698820003694,-0.012357154977167013,0.009753711404665398,0.006642766765078053,-0.0009390699175001152,0.03647299831946191,0.025300657702821777,-0.1255600814663951,0.021504229757588665,-0.014350143501434976,0.9044096900346712,0.9079881643503427,2.4756059118960834,1.1763233345466269,1.424939912122866,-5.476538869833317,1.3325292949368395,-2.399192114706802
7534,38.56666666666666,208313.0,27562.0,61567.5,97221.0,11763.0,1236.5,2302.1666666666665,"Santa Rosa, CA",39.5,209512.0,27709.0,61841.5,97526.0,12432.0,1272.3333333333333,2217.3333333333335,39.86666666666667,211732.0,27803.0,62346.0,98679.0,11566.0,1305.1666666666667,2114.5,40.55,214152.0,26583.0,62501.5,102327.0,9379.0,1330.1666666666667,2039.0,CA,Santa Rosa,40.76666666666666,215798.0,25984.0,64772.833333333336,104280.0,8115.0,1394.8333333333333,2064.6666666666665,0.005755761762348005,0.024200518582541155,0.005333430084899499,0.004450399967515329,0.003137182296006007,0.05687324662076001,0.0289796468526755,-0.03684934482009688,0.010596051777463821,0.00928270042194094,0.003392399581363456,0.008157952184212867,0.011822488362077804,-0.06965894465894466,0.025805606497249268,-0.046377029464822674,0.01142954300719778,0.017140468227424665,-0.04388015681760961,0.002494145574696051,0.03696835192898185,-0.18908870828289814,0.019154641808198185,-0.035705840624261055,0.007686129478127685,0.00534319769831471,-0.022533197908437722,0.036340461162265476,0.019085871764050542,-0.13476916515620002,0.048615461721588656,0.012587869870851651,0.8866871506284322,1.3991721232555367,-1.4421881264946095,1.2860739722172432,1.7753473587779054,-8.41608928693207,3.0638839219927902,-2.6586086259582236
7574,36.43333333333333,392339.0,55445.0,48061.22222222222,192608.0,13079.0,767.5,1275.2222222222222,"Knoxville, TN",36.55,396419.0,57443.0,48037.0,192016.0,14853.0,792.8888888888889,1287.7777777777778,36.72222222222222,399446.0,59889.0,48343.944444444445,192448.0,13872.0,807.5,1274.2777777777778,36.644444444444446,403820.0,63775.0,49122.166666666664,196512.0,13350.0,817.8888888888889,1258.1666666666667,TN,Knoxville,36.794444444444444,406247.0,64974.0,50131.27777777778,198483.0,12807.0,837.8333333333334,1264.388888888889,0.010399170105444526,0.0032021957913998303,0.03603571106501939,-0.0005039868131156116,-0.003073600265824888,0.13563728113770165,0.033079985522982296,0.009845778513548916,0.007635860036981073,0.004711962304301622,0.04258134150375154,0.00638975049325406,0.002249812515623698,-0.06604726317915573,0.018427690582959608,-0.010483175150992233,0.010950165979882137,-0.002118003025718552,0.06488670707475497,0.016097615351112506,0.021117392750249417,-0.03762975778546713,0.012865497076023424,-0.01264332737498363,0.006010103511465505,0.004093389933292866,0.01880047040376323,0.020542886838822598,0.010029921836834392,-0.04067415730337079,0.024385273739980996,0.0049454673908243514,0.8748824908443311,0.24723862508189415,4.057605751182228,1.0631566467518387,0.7580881709220656,-0.21784742825729977,2.218961173048658,-0.20838141554006487
7601,36.1,220509.0,40919.0,44548.57142857143,107488.0,9863.0,649.1428571428571,1087.142857142857,"Springfield, MO",35.72857142857142,221823.0,43583.0,44134.28571428572,106345.0,10424.0,678.7142857142857,1072.7142857142858,35.94285714285714,224073.0,45435.0,44967.0,107720.0,9567.0,696.8571428571429,1075.5714285714287,36.1,225928.0,45055.0,45970.0,109318.0,8432.0,703.4285714285714,1053.5714285714287,MO,Springfield,35.95714285714286,228281.0,45232.0,46607.71428571428,110424.0,7289.0,715.7142857142857,1057.5714285714287,0.0059589404514101465,-0.010288880094974535,0.06510423030865857,-0.009299640841457065,-0.01063374516225067,0.05687924566561898,0.045554577464788706,-0.013272010512483485,0.010143222298859902,0.0059976009596163825,0.04249363283849207,0.018867741308991964,0.012929615872866613,-0.08221412125863392,0.02673121448116198,0.00266347050206422,0.008278552079009965,0.004372019077901464,-0.008363596346428965,0.02230524606933974,0.014834756776828816,-0.11863698128985052,0.009430094300942986,-0.020454243591446406,0.010414822421302362,-0.003957261574989994,0.003928531794473421,0.013872401255477106,0.01011727254432024,-0.1355550284629981,0.017465475223395522,0.003796610169491525,0.8698884312645594,-0.09691304081116707,2.5790699648798774,1.1436436948087936,0.681197500794125,-6.988172133646589,2.4795340367572303,-0.6816543358093538
7772,51.0923076923077,234925.0,29753.0,54843.53846153846,102700.0,12437.0,1136.076923076923,1893.3076923076924,"Sarasota, FL",51.415384615384625,234164.0,30490.0,54596.07692307692,101362.0,12385.0,1116.4615384615386,1808.3846153846155,51.74615384615384,236062.0,29883.0,55486.61538461538,102502.0,10452.0,1110.5384615384614,1750.7692307692307,52.107692307692304,238533.0,27249.0,56700.230769230766,104881.0,8645.0,1115.1538461538462,1718.923076923077,FL,Sarasota,52.25384615384615,242783.0,27896.0,57474.92307692308,106588.0,7616.0,1151.4615384615386,1703.8461538461538,-0.0032393317016068957,0.006323396567299053,0.02477061136692098,-0.004512136623625821,-0.01302823758519961,-0.004181072605933907,-0.017265894779605852,-0.044854345264697504,0.008105430382125347,0.0064332734889284504,-0.019908166612003935,0.016311400227404325,0.011246818334287012,-0.15607589826402907,-0.005305222543751049,-0.03186013867029656,0.010467589023222713,0.0069867697339082106,-0.08814376066659974,0.02187221866396051,0.02320930323310765,-0.17288557213930347,0.004155988086167612,-0.01818980667838311,0.017817241220292372,0.0028048420431059495,0.02374399060515982,0.013662948054749552,0.01627558852413688,-0.11902834008097166,0.03255846037111133,-0.008771144723887955,0.8287732231008385,0.5637070458310417,-1.488433132663072,1.183360758062214,0.9425868126582982,-11.304272077255954,0.35358327834805087,-2.591885883431628
7812,35.19375,304706.0,46348.0,50182.6875,139386.0,15127.0,692.0,1033.5,"Fort Wayne, IN",35.1375,306254.0,49540.0,49354.625,139316.0,15794.0,698.6875,1011.375,35.3125,308633.0,50736.0,49453.1875,141505.0,14651.0,706.0,990.125,35.418749999999996,310698.0,51848.0,49289.3125,144727.0,13180.0,715.6875,970.375,IN,Fort Wayne,35.475,314778.0,50308.0,49906.875,148962.0,11855.0,724.5,970.4375,0.005080306918800417,-0.001598295151837999,0.06887028566496936,-0.016500959618792835,-0.0005022025167520411,0.04409334302902096,0.009664017341040462,-0.021407837445573296,0.007768061804907038,0.004980434009249296,0.02414210738796932,0.0019970266211120032,0.015712480978494932,-0.07236925414714449,0.010466052419715538,-0.021010999876405884,0.006690794568306046,0.003008849557522003,0.021917376222011984,-0.003313739887848483,0.022769513444754603,-0.10040270288717494,0.013721671388101982,-0.019946976391869712,0.013131722766158777,0.001588141874007572,-0.029702206449621973,0.012529338890657077,0.029261989815307442,-0.10053110773899848,0.012313335079905684,6.44080896560608e-05,0.816772151454307,0.1994782572235218,2.1306890706332173,-0.132208349871806,1.6810445430451233,-5.730243043607423,1.154126905719092,-1.5575351406048206
7896,36.300000000000004,342762.0,54159.0,45656.92857142857,157221.0,17179.0,743.5714285714286,1373.5,"Spokane, WA",36.30714285714286,345603.0,56579.0,45729.28571428572,155478.0,17608.0,762.2857142857143,1366.7857142857142,36.35,349014.0,57171.0,46930.78571428572,156139.0,15647.0,770.4285714285714,1338.142857142857,36.171428571428564,350872.0,57570.0,46527.28571428572,156412.0,14542.0,771.6428571428571,1317.7142857142858,WA,Spokane,36.47857142857143,353804.0,57056.0,46713.642857142855,158546.0,12390.0,800.8571428571429,1322.0714285714287,0.00828855007264516,0.00019677292404552825,0.044683247475027235,0.0015848009299168004,-0.011086305264563895,0.024972349962163107,0.025168107588856955,-0.004888449737375886,0.009869705992135484,0.0011804052724769284,0.01046324608070132,0.026274191280985924,0.00425140534352127,-0.11136983189459336,0.010682158920539687,-0.02095636268617714,0.0053235686820586,-0.004912556494399937,0.006979062811565304,-0.008597767837438416,0.001748442093263054,-0.07062056624273023,0.001576117188948574,-0.015266360627735596,0.00835632367359037,0.008491311216429893,-0.00892826124717735,0.004005330205624238,0.013643454466409227,-0.14798514647228717,0.03785985374433037,0.0033065915004336756,0.7959537105107403,0.12389832296381031,1.3299323780029126,0.5816638644772136,0.21392491596574142,-7.625079866186191,1.8821559360668896,-0.9451145387713735
7903,32.535000000000004,592515.0,88352.0,52364.6,296979.0,25213.0,870.35,1508.35,"Salt Lake City, UT",32.81999999999999,597016.0,94485.0,53155.15,295801.0,26391.0,883.95,1501.0,32.885000000000005,601478.0,98532.0,53437.9,298923.0,24537.0,904.55,1486.2,33.074999999999996,607666.0,96197.0,54995.1,307778.0,20362.0,914.65,1465.9,UT,Salt Lake City,33.147619047619045,611559.0,89131.0,59184.80952380953,314195.0,17840.0,974.8571428571429,1479.3809523809523,0.007596432157835667,0.008759797141539556,0.06941551973922491,0.015097031200467547,-0.003966610433734372,0.04672192916352675,0.015625897627391305,-0.00487287433288024,0.007473836547094216,0.0019804996953081033,0.04283219558660105,0.005319334062644917,0.01055439298717719,-0.07025122200750256,0.023304485547825,-0.009860093271152535,0.010287990583196726,0.005777710202219571,-0.023697884951081882,0.029140366668600322,0.02962301328435751,-0.17015120022822677,0.011165773036316426,-0.013658996097429656,0.006406479875457899,0.002195587229600895,-0.07345343409877647,0.076183324038133,0.020849443430004742,-0.12385816717414792,0.06582533521799915,0.009196365632684497,0.7941184790896126,0.46783985671670314,0.3774099068991902,3.1435013992461442,1.4265059816951267,-7.938466506158763,2.8980372857382966,-0.4798899517194483
8019,33.220000000000006,227838.0,33474.0,52397.0,109758.0,12003.0,923.0,1358.8,"Garland, TX",33.239999999999995,230359.0,37150.0,50812.4,110170.0,12462.0,933.4,1341.0,33.88,232422.0,38866.0,49863.6,110314.0,12061.0,943.6,1328.2,33.98,234385.0,40227.0,49976.2,111370.0,11143.0,954.4,1298.0,TX,Garland,34.02,234860.0,37251.0,51241.4,113090.0,9521.0,972.6,1304.8,0.011064879431877036,0.0006020469596625199,0.10981657405747744,-0.030242189438326593,0.0037537127134240783,0.03824043989002749,0.011267605633802791,-0.013099793935825695,0.008955586714649742,0.019253910950662086,0.04619111709286676,-0.0186726074737663,0.0013070708904420441,-0.03217782057454662,0.010927790872080614,-0.009545115585384008,0.008445844197193037,0.002951593860684602,0.03501775330623167,0.002258160261192504,0.009572674365900974,-0.07611309178343421,0.011445527766002495,-0.022737539527179676,0.002026580199244832,0.0011771630370808197,-0.0739801625773734,0.025316050440009532,0.015444015444015444,-0.14556223638158486,0.01906957250628672,0.005238828967642492,0.7623222635741161,0.5996178702022508,2.926132046980061,-0.5335146552722715,0.7519368353445635,-5.390317721238455,1.3177624194543154,-1.0035905020186722
8025,33.958333333333336,351041.0,66936.0,47660.0,165123.0,20457.0,760.0,1302.5833333333333,"Grand Rapids, MI",34.375,352304.0,67117.0,48323.25,165469.0,20776.0,773.9166666666666,1268.1666666666667,34.11666666666667,355232.0,66928.0,49167.75,168688.0,18719.0,785.9166666666666,1236.4166666666667,33.87500000000001,358636.0,66849.0,50027.666666666664,174482.0,16303.0,790.9166666666666,1201.0833333333333,MI,Grand Rapids,33.85833333333333,361845.0,64983.0,51359.583333333336,179024.0,13307.0,812.0833333333334,1177.4166666666667,0.0035978703342344626,0.012269938650306678,0.0027040755348392495,0.013916281997482165,0.0020954076658006456,0.015593684313437942,0.01831140350877188,-0.02642185400806079,0.008311004132794404,-0.007515151515151502,-0.002815978068149649,0.017476059660722323,0.019453794970659157,-0.09900847131305353,0.015505545386023474,-0.025036141411486395,0.009582470047743447,-0.007083536883243577,-0.0011803729380827157,0.01748944514781873,0.03434743431660817,-0.12906672364976762,0.006361997667267522,-0.028577205634562362,0.008947791075073333,-0.000492004920049592,-0.027913656150428578,0.02662360160711083,0.026031338476175194,-0.18376985830828682,0.026762195764408483,-0.01970443349753682,0.7609783897461412,-0.07051886670344983,-0.7301482905455423,1.8876347103283513,2.0481993857310794,-9.90628422394175,1.673528558161784,-2.4934908637911595
8102,27.971428571428568,236618.0,71777.0,34556.0,80420.0,17131.0,900.8571428571429,1470.5714285714287,"San Bernardino, CA",28.266666666666662,237722.0,75035.0,36949.666666666664,79583.0,17834.0,942.5,1417.5,28.250000000000004,239337.0,76074.0,36946.166666666664,80924.0,17761.0,954.8333333333334,1380.3333333333333,28.066666666666666,241801.0,78097.0,35204.333333333336,82641.0,16631.0,949.0,1311.8333333333333,CA,San Bernardino,27.833333333333332,243745.0,77739.0,37427.333333333336,86450.0,14962.0,960.5,1330.3333333333333,0.004665748167933124,0.010554988083077935,0.04539058472769829,0.06926920554076468,-0.010407858741606565,0.04103671706263499,0.04622581668252454,-0.036088983874101484,0.006793649725309395,-0.0005896226415091491,0.01384687145998534,-9.472345262474177e-05,0.016850332357413015,-0.004093304923180442,0.013085764809902782,-0.02621987066431516,0.01029510689947647,-0.006489675516224322,0.026592528327680942,-0.04714517067625406,0.02121743858435075,-0.06362254377568831,-0.006109268633269371,-0.04962569427674475,0.00803966898399924,-0.008313539192399085,-0.00458404292098288,0.06314563548048062,0.046090923391536885,-0.10035475918465517,0.012118018967334035,0.014102401219667134,0.7448543444179557,-0.12094623167636553,2.031148539859542,2.1293736723091623,1.8437708897923522,-3.175847270522223,1.6330082956622998,-2.4458036898873563
8134,35.300000000000004,234826.0,38614.0,44114.25,91233.0,13393.0,767.75,1240.0,"Fayetteville, NC",35.1375,237780.0,39926.0,43143.25,90772.0,14257.0,777.375,1242.25,35.275,238823.0,41817.0,42976.375,91843.0,13947.0,797.5,1232.5,35.325,240836.0,42969.0,42144.875,93003.0,13329.0,797.25,1190.125,NC,Fayetteville,35.425,241829.0,43514.0,42881.25,94828.0,12121.0,807.5,1186.25,0.012579526968904636,-0.004603399433427802,0.03397731392759103,-0.022011028182503386,-0.005052996174629794,0.06451131187933995,0.01253663301856073,0.0018145161290322581,0.004386407603667255,0.003913198150124389,0.047362620848569854,-0.0038679283549570326,0.011798792579209448,-0.02174370484674195,0.025888406496221258,-0.007848661702555847,0.0084288364186029,0.0014174344436571017,0.0275486046344788,-0.01934783936523264,0.012630249447426587,-0.04431060443106044,-0.00031347962382445143,-0.03438133874239351,0.0041231377368831906,0.002830856334040886,0.012683562568363239,0.01747246847926349,0.01962302291323936,-0.09062945457273613,0.012856694888679836,-0.0032559605083499633,0.7379477182014496,0.08895223735986438,3.0393025494750736,-0.6938581855857392,0.97497671913114,-2.3043112992799646,1.2742063694909342,-1.0917861206066766
