,Median Age,Total Population,Poverty Count,Median Household Income,Per Capita Income,employment_employed,employment_unemployed,median_gross_rent,median_monthly_owner_costs,Name,Zipcode
4168,40.1,19965.0,2280.0,55895.0,34070.0,10022.0,641.0,739.0,1206.0,ZCTA5 14830,14830
4169,52.0,910.0,36.0,75357.0,29216.0,429.0,49.0,-666666666.0,1132.0,ZCTA5 14836,14836
4170,39.9,5653.0,937.0,46906.0,26540.0,2524.0,217.0,623.0,1043.0,ZCTA5 14837,14837
4171,42.2,2056.0,176.0,58826.0,26771.0,1030.0,55.0,808.0,1232.0,ZCTA5 14838,14838
4172,37.7,819.0,210.0,50000.0,20691.0,337.0,17.0,536.0,1036.0,ZCTA5 14839,14839
4173,54.9,2866.0,201.0,51875.0,36982.0,1283.0,99.0,637.0,1312.0,ZCTA5 14840,14840
4174,60.1,599.0,80.0,61544.0,45210.0,245.0,0.0,-666666666.0,1367.0,ZCTA5 14841,14841
4175,53.6,940.0,190.0,46285.0,27287.0,520.0,51.0,-666666666.0,820.0,ZCTA5 14842,14842
4176,40.4,12968.0,2591.0,41859.0,22411.0,5434.0,583.0,614.0,962.0,ZCTA5 14843,14843
4177,45.6,20728.0,1400.0,61522.0,33011.0,9834.0,309.0,864.0,1258.0,ZCTA5 14845,14845
4178,48.1,824.0,82.0,47188.0,23768.0,380.0,13.0,663.0,948.0,ZCTA5 14846,14846
4179,46.3,2388.0,347.0,44094.0,25929.0,1126.0,26.0,645.0,1208.0,ZCTA5 14847,14847
4180,26.6,66159.0,14266.0,50290.0,28657.0,30354.0,1576.0,1064.0,1720.0,ZCTA5 14850,14850
4181,19.6,2864.0,0.0,-666666666.0,2224.0,697.0,238.0,-666666666.0,-666666666.0,ZCTA5 14853,14853
4182,57.6,28.0,0.0,-666666666.0,56657.0,17.0,0.0,-666666666.0,-666666666.0,ZCTA5 14854,14854
4183,30.5,1083.0,162.0,48942.0,17485.0,354.0,30.0,460.0,1087.0,ZCTA5 14855,14855
4184,23.4,234.0,0.0,-666666666.0,11596.0,111.0,0.0,-666666666.0,-666666666.0,ZCTA5 14856,14856
4185,39.6,1627.0,264.0,54079.0,24116.0,704.0,62.0,744.0,1179.0,ZCTA5 14858,14858
4186,49.1,723.0,67.0,61053.0,29289.0,328.0,48.0,571.0,1188.0,ZCTA5 14859,14859
4187,44.7,1235.0,129.0,52500.0,27017.0,588.0,24.0,627.0,1057.0,ZCTA5 14860,14860
4188,48.6,1215.0,153.0,42656.0,26686.0,582.0,22.0,754.0,1116.0,ZCTA5 14861,14861
4189,50.7,1156.0,236.0,69732.0,26642.0,560.0,47.0,812.0,1296.0,ZCTA5 14864,14864
4190,49.4,3005.0,485.0,39132.0,21128.0,1234.0,85.0,604.0,1007.0,ZCTA5 14865,14865
4191,42.3,5800.0,757.0,58411.0,26884.0,3099.0,153.0,854.0,1230.0,ZCTA5 14867,14867
4192,43.6,1359.0,150.0,51597.0,25283.0,719.0,16.0,565.0,1195.0,ZCTA5 14869,14869
4193,41.4,9938.0,668.0,63376.0,35266.0,4919.0,228.0,880.0,1229.0,ZCTA5 14870,14870
4194,46.7,5294.0,190.0,66575.0,30439.0,2119.0,112.0,783.0,1221.0,ZCTA5 14871,14871
4195,49.1,769.0,74.0,51293.0,30976.0,414.0,65.0,638.0,1095.0,ZCTA5 14872,14872
4196,44.6,2662.0,371.0,48770.0,23086.0,1046.0,139.0,553.0,1065.0,ZCTA5 14873,14873
4197,50.8,255.0,15.0,39231.0,25058.0,105.0,5.0,856.0,670.0,ZCTA5 14874,14874
4198,51.2,372.0,60.0,41250.0,25613.0,183.0,14.0,622.0,1141.0,ZCTA5 14877,14877
4199,35.6,603.0,31.0,57404.0,29408.0,330.0,4.0,730.0,965.0,ZCTA5 14878,14878
4200,44.8,1999.0,314.0,47083.0,24480.0,847.0,83.0,680.0,1071.0,ZCTA5 14879,14879
4201,49.3,1407.0,144.0,50726.0,24294.0,599.0,84.0,664.0,927.0,ZCTA5 14880,14880
4202,44.5,287.0,0.0,109803.0,41685.0,200.0,23.0,-666666666.0,-666666666.0,ZCTA5 14881,14881
4203,38.6,3985.0,318.0,67236.0,43974.0,2268.0,54.0,1253.0,1522.0,ZCTA5 14882,14882
4204,44.1,3920.0,465.0,46354.0,23624.0,1757.0,87.0,713.0,1240.0,ZCTA5 14883,14883
4205,56.1,223.0,21.0,47917.0,33432.0,121.0,2.0,-666666666.0,1000.0,ZCTA5 14884,14884
4206,42.5,748.0,126.0,53636.0,18306.0,323.0,41.0,-666666666.0,1075.0,ZCTA5 14885,14885
4207,43.5,7269.0,846.0,66661.0,31324.0,3607.0,175.0,852.0,1319.0,ZCTA5 14886,14886
4208,43.1,1779.0,178.0,55375.0,24935.0,819.0,50.0,819.0,1171.0,ZCTA5 14889,14889
4209,44.3,4310.0,623.0,44161.0,24158.0,1899.0,118.0,677.0,985.0,ZCTA5 14891,14891
4210,41.2,8299.0,1521.0,46125.0,25462.0,3585.0,347.0,686.0,1049.0,ZCTA5 14892,14892
4211,-666666666.0,6.0,0.0,-666666666.0,,0.0,0.0,-666666666.0,-666666666.0,ZCTA5 14893,14893
4212,43.1,1325.0,230.0,43828.0,21778.0,521.0,54.0,710.0,955.0,ZCTA5 14894,14894
4213,47.0,9446.0,1745.0,41849.0,24006.0,4122.0,330.0,598.0,946.0,ZCTA5 14895,14895
4214,43.4,846.0,106.0,45000.0,21592.0,398.0,18.0,490.0,850.0,ZCTA5 14897,14897
4215,34.4,1826.0,449.0,40769.0,17985.0,692.0,57.0,706.0,1010.0,ZCTA5 14898,14898
4216,34.1,16334.0,4550.0,26944.0,14641.0,5104.0,556.0,659.0,958.0,ZCTA5 14901,14901
4217,40.9,7143.0,716.0,53413.0,31219.0,3448.0,76.0,674.0,1163.0,ZCTA5 14903,14903
4218,37.4,15782.0,3828.0,37927.0,20398.0,6989.0,469.0,714.0,871.0,ZCTA5 14904,14904
4219,45.4,9150.0,1137.0,57297.0,34985.0,4159.0,266.0,769.0,1048.0,ZCTA5 14905,14905
4220,43.7,31945.0,3771.0,53490.0,28050.0,15290.0,1164.0,655.0,1175.0,ZCTA5 15001,15001
4221,44.2,11440.0,1677.0,41739.0,23931.0,5333.0,462.0,657.0,1104.0,ZCTA5 15003,15003
4222,34.5,307.0,34.0,40450.0,18094.0,117.0,25.0,-666666666.0,1014.0,ZCTA5 15004,15004
4223,48.0,9692.0,521.0,69321.0,36057.0,5098.0,250.0,637.0,1451.0,ZCTA5 15005,15005
4224,28.8,330.0,0.0,97308.0,32664.0,214.0,5.0,-666666666.0,1036.0,ZCTA5 15006,15006
4225,61.6,252.0,0.0,64712.0,30848.0,113.0,0.0,-666666666.0,-666666666.0,ZCTA5 15007,15007
4226,47.9,15206.0,820.0,59983.0,32257.0,7141.0,314.0,566.0,1299.0,ZCTA5 15009,15009
4227,42.1,28545.0,3871.0,49246.0,28812.0,13573.0,760.0,662.0,1191.0,ZCTA5 15010,15010
4228,45.3,15957.0,1372.0,58367.0,29409.0,7668.0,581.0,699.0,1221.0,ZCTA5 15012,15012
4229,37.2,3155.0,396.0,41626.0,30522.0,1443.0,120.0,688.0,1009.0,ZCTA5 15014,15014
4230,46.6,1230.0,27.0,103750.0,56634.0,571.0,14.0,235.0,1915.0,ZCTA5 15015,15015
4231,44.0,16495.0,1026.0,58174.0,39294.0,8506.0,426.0,810.0,1392.0,ZCTA5 15017,15017
4232,43.9,813.0,103.0,47361.0,21618.0,410.0,52.0,-666666666.0,879.0,ZCTA5 15018,15018
4233,45.2,1620.0,206.0,48403.0,28738.0,748.0,65.0,676.0,1211.0,ZCTA5 15019,15019
4234,56.3,267.0,0.0,-666666666.0,37756.0,145.0,23.0,-666666666.0,-666666666.0,ZCTA5 15020,15020
4235,48.3,7767.0,585.0,53412.0,26559.0,3672.0,219.0,753.0,1157.0,ZCTA5 15021,15021
4236,44.0,9977.0,1629.0,42824.0,24327.0,4507.0,277.0,598.0,977.0,ZCTA5 15022,15022
4237,48.6,8628.0,613.0,56662.0,33998.0,4201.0,257.0,779.0,1233.0,ZCTA5 15024,15024
4238,42.3,16379.0,2326.0,53573.0,33196.0,7751.0,705.0,810.0,1247.0,ZCTA5 15025,15025
4239,44.5,3452.0,307.0,68333.0,28792.0,1806.0,130.0,754.0,1329.0,ZCTA5 15026,15026
4240,43.8,2141.0,174.0,51174.0,27335.0,1056.0,60.0,542.0,1075.0,ZCTA5 15027,15027
4241,49.8,166.0,14.0,41458.0,19433.0,64.0,1.0,575.0,800.0,ZCTA5 15028,15028
4242,40.9,1024.0,123.0,41484.0,29873.0,590.0,51.0,775.0,915.0,ZCTA5 15030,15030
4243,38.8,588.0,56.0,53500.0,25951.0,359.0,20.0,1272.0,974.0,ZCTA5 15031,15031
4244,41.7,4910.0,978.0,37900.0,21038.0,1892.0,213.0,523.0,835.0,ZCTA5 15033,15033
4245,50.9,1741.0,277.0,41314.0,27609.0,944.0,49.0,478.0,804.0,ZCTA5 15034,15034
4246,42.6,2111.0,202.0,41081.0,24213.0,1009.0,81.0,716.0,1064.0,ZCTA5 15035,15035
4247,48.2,10929.0,762.0,60019.0,29382.0,5172.0,391.0,759.0,1206.0,ZCTA5 15037,15037
4248,35.4,356.0,151.0,21900.0,13408.0,99.0,18.0,626.0,-666666666.0,ZCTA5 15038,15038
4249,48.6,8517.0,705.0,56049.0,29193.0,4080.0,130.0,876.0,1314.0,ZCTA5 15042,15042
4250,45.6,2104.0,232.0,66612.0,28826.0,1024.0,118.0,1257.0,1230.0,ZCTA5 15043,15043
4251,43.4,28016.0,1237.0,94297.0,45682.0,13879.0,536.0,1210.0,1853.0,ZCTA5 15044,15044
4252,41.4,4444.0,633.0,37982.0,20671.0,2003.0,220.0,604.0,909.0,ZCTA5 15045,15045
4253,45.0,2607.0,155.0,65179.0,30354.0,1405.0,49.0,823.0,1365.0,ZCTA5 15046,15046
4254,33.7,82.0,0.0,57692.0,25698.0,52.0,0.0,-666666666.0,808.0,ZCTA5 15047,15047
4255,52.1,859.0,145.0,45417.0,29639.0,428.0,33.0,719.0,1015.0,ZCTA5 15049,15049
4256,44.8,2550.0,141.0,54594.0,26803.0,1239.0,112.0,767.0,1203.0,ZCTA5 15050,15050
4257,50.9,375.0,25.0,56023.0,59729.0,150.0,23.0,775.0,965.0,ZCTA5 15051,15051
4258,46.6,3446.0,250.0,56186.0,26106.0,1798.0,116.0,763.0,1070.0,ZCTA5 15052,15052
4259,29.2,164.0,0.0,46932.0,21804.0,78.0,0.0,-666666666.0,593.0,ZCTA5 15053,15053
4260,47.3,398.0,57.0,-666666666.0,21969.0,172.0,9.0,679.0,797.0,ZCTA5 15054,15054
4261,54.3,1099.0,103.0,43426.0,34759.0,579.0,48.0,725.0,1275.0,ZCTA5 15055,15055
4262,42.3,1214.0,248.0,44815.0,27525.0,561.0,18.0,787.0,974.0,ZCTA5 15056,15056
4263,41.6,15485.0,688.0,79022.0,37003.0,7987.0,425.0,828.0,1647.0,ZCTA5 15057,15057
4264,44.3,4003.0,934.0,32500.0,19041.0,1392.0,103.0,517.0,1017.0,ZCTA5 15059,15059
4265,35.2,786.0,140.0,55197.0,21536.0,375.0,26.0,690.0,983.0,ZCTA5 15060,15060
4266,42.8,12363.0,917.0,52318.0,28269.0,6208.0,332.0,667.0,1121.0,ZCTA5 15061,15061
4267,47.6,7530.0,1327.0,36319.0,23730.0,3251.0,323.0,604.0,866.0,ZCTA5 15062,15062
4268,46.5,11178.0,1030.0,52180.0,27620.0,5365.0,337.0,657.0,1097.0,ZCTA5 15063,15063
4269,41.0,252.0,62.0,43375.0,22204.0,108.0,33.0,937.0,1315.0,ZCTA5 15064,15064
4270,44.8,11674.0,1386.0,52749.0,24911.0,5467.0,459.0,656.0,1155.0,ZCTA5 15065,15065
4271,44.1,12687.0,1603.0,46977.0,23709.0,6033.0,373.0,614.0,1030.0,ZCTA5 15066,15066
4272,47.3,2196.0,309.0,40491.0,24986.0,927.0,98.0,704.0,888.0,ZCTA5 15067,15067
4273,46.1,38224.0,6048.0,48450.0,27071.0,17711.0,1146.0,648.0,1151.0,ZCTA5 15068,15068
4274,42.0,10583.0,740.0,63825.0,36205.0,5585.0,280.0,953.0,1475.0,ZCTA5 15071,15071
4275,66.6,139.0,29.0,22548.0,73412.0,17.0,10.0,-666666666.0,-666666666.0,ZCTA5 15072,15072
4276,46.3,8495.0,1087.0,46574.0,26565.0,4516.0,368.0,701.0,1016.0,ZCTA5 15074,15074
4277,26.9,228.0,88.0,-666666666.0,18726.0,109.0,0.0,-666666666.0,-666666666.0,ZCTA5 15075,15075
4278,48.6,884.0,10.0,39260.0,22976.0,429.0,100.0,744.0,1094.0,ZCTA5 15076,15076
4279,45.3,143.0,34.0,26429.0,17524.0,58.0,10.0,585.0,700.0,ZCTA5 15077,15077
4280,45.9,361.0,25.0,-666666666.0,26175.0,108.0,24.0,647.0,-666666666.0,ZCTA5 15078,15078
4281,46.6,394.0,36.0,48125.0,27219.0,237.0,17.0,722.0,960.0,ZCTA5 15081,15081
4282,71.2,149.0,0.0,70278.0,30328.0,35.0,0.0,-666666666.0,-666666666.0,ZCTA5 15082,15082
4283,45.7,850.0,178.0,39643.0,21090.0,352.0,44.0,625.0,928.0,ZCTA5 15083,15083
4284,43.5,9798.0,1099.0,42275.0,24610.0,4709.0,326.0,653.0,1070.0,ZCTA5 15084,15084
4285,43.6,7738.0,560.0,59969.0,34222.0,3999.0,106.0,759.0,1191.0,ZCTA5 15085,15085
4286,41.5,318.0,0.0,61618.0,29030.0,225.0,0.0,-666666666.0,-666666666.0,ZCTA5 15086,15086
4287,43.8,220.0,9.0,79327.0,32679.0,177.0,0.0,-666666666.0,1091.0,ZCTA5 15087,15087
4288,37.4,515.0,68.0,47667.0,26779.0,254.0,28.0,694.0,1006.0,ZCTA5 15088,15088
4289,48.6,6154.0,668.0,49531.0,27623.0,3061.0,228.0,525.0,1040.0,ZCTA5 15089,15089
4290,42.3,23811.0,736.0,111636.0,54735.0,11776.0,580.0,1237.0,2129.0,ZCTA5 15090,15090
4291,45.1,24506.0,1197.0,80848.0,42275.0,12610.0,399.0,979.0,1624.0,ZCTA5 15101,15101
4292,45.2,29818.0,1568.0,72662.0,36590.0,15451.0,660.0,880.0,1436.0,ZCTA5 15102,15102
4293,39.3,8839.0,2879.0,25800.0,16259.0,3438.0,512.0,512.0,757.0,ZCTA5 15104,15104
4294,42.9,19299.0,2691.0,49438.0,31193.0,9840.0,683.0,783.0,1148.0,ZCTA5 15106,15106
4295,41.0,42037.0,3465.0,69157.0,37017.0,22776.0,1376.0,885.0,1524.0,ZCTA5 15108,15108
4296,33.0,5534.0,2168.0,21495.0,19466.0,1774.0,584.0,575.0,871.0,ZCTA5 15110,15110
4297,38.8,3168.0,685.0,32406.0,20381.0,1560.0,90.0,607.0,893.0,ZCTA5 15112,15112
4298,47.5,14426.0,560.0,73559.0,37751.0,7667.0,456.0,817.0,1479.0,ZCTA5 15116,15116
4299,42.8,18492.0,2482.0,42157.0,25182.0,9237.0,717.0,673.0,1016.0,ZCTA5 15120,15120
4300,46.1,19909.0,2630.0,47436.0,27778.0,9780.0,894.0,654.0,1117.0,ZCTA5 15122,15122
4301,38.1,7392.0,564.0,73030.0,34252.0,4127.0,125.0,790.0,1467.0,ZCTA5 15126,15126
4302,44.4,10595.0,656.0,65038.0,31839.0,5808.0,361.0,878.0,1379.0,ZCTA5 15129,15129
4303,52.9,8265.0,271.0,52997.0,31614.0,4154.0,208.0,765.0,978.0,ZCTA5 15131,15131
4304,42.3,21577.0,6592.0,27700.0,18858.0,8536.0,1447.0,602.0,787.0,ZCTA5 15132,15132
4305,45.7,6314.0,589.0,48631.0,25659.0,3076.0,227.0,715.0,894.0,ZCTA5 15133,15133
4306,44.8,5229.0,608.0,52044.0,27232.0,2335.0,156.0,729.0,1230.0,ZCTA5 15135,15135
4307,41.4,22119.0,3665.0,47599.0,28957.0,11134.0,865.0,667.0,1219.0,ZCTA5 15136,15136
4308,43.9,9987.0,1844.0,42289.0,24953.0,4766.0,257.0,643.0,956.0,ZCTA5 15137,15137
4309,47.9,6420.0,384.0,61523.0,40298.0,3388.0,133.0,827.0,1538.0,ZCTA5 15139,15139
4310,37.6,3259.0,698.0,30902.0,20660.0,1463.0,190.0,561.0,973.0,ZCTA5 15140,15140
4311,47.1,1298.0,113.0,154364.0,86402.0,629.0,50.0,-666666666.0,3953.0,ZCTA5 15142,15142
4312,44.8,20057.0,904.0,94847.0,56878.0,9469.0,352.0,971.0,2168.0,ZCTA5 15143,15143
4313,48.9,4124.0,462.0,47468.0,29562.0,2279.0,155.0,689.0,1019.0,ZCTA5 15144,15144
4314,40.5,7150.0,1521.0,36767.0,22697.0,3412.0,230.0,531.0,969.0,ZCTA5 15145,15145
4315,44.4,28238.0,2302.0,58600.0,33010.0,14413.0,684.0,893.0,1285.0,ZCTA5 15146,15146
4316,48.4,17586.0,2007.0,48977.0,28433.0,8717.0,706.0,759.0,1056.0,ZCTA5 15147,15147
4317,35.4,2651.0,626.0,29982.0,17512.0,957.0,230.0,585.0,945.0,ZCTA5 15148,15148
4318,34.9,12805.0,1718.0,51201.0,36227.0,7877.0,466.0,913.0,1049.0,ZCTA5 15201,15201
4319,40.2,19354.0,2024.0,46541.0,31830.0,11178.0,634.0,699.0,1253.0,ZCTA5 15202,15202
4320,29.4,10015.0,2252.0,50893.0,37522.0,6763.0,308.0,1033.0,1371.0,ZCTA5 15203,15203
4321,38.7,8554.0,2238.0,41388.0,21496.0,3805.0,615.0,831.0,1026.0,ZCTA5 15204,15204
4322,36.8,22415.0,2589.0,52964.0,32838.0,12719.0,516.0,832.0,1180.0,ZCTA5 15205,15205
4323,35.8,28954.0,5657.0,38646.0,31152.0,13955.0,1233.0,824.0,1223.0,ZCTA5 15206,15206
4324,39.4,12583.0,2363.0,41921.0,22935.0,5277.0,464.0,611.0,1043.0,ZCTA5 15207,15207
4325,35.2,10304.0,2936.0,34655.0,30920.0,4427.0,552.0,695.0,1332.0,ZCTA5 15208,15208
4326,45.7,12382.0,1522.0,51847.0,31603.0,6542.0,392.0,765.0,1232.0,ZCTA5 15209,15209
4327,35.2,26716.0,6579.0,36649.0,20852.0,11904.0,1649.0,739.0,850.0,ZCTA5 15210,15210
4328,33.5,10984.0,1811.0,50628.0,35156.0,6780.0,239.0,917.0,984.0,ZCTA5 15211,15211
4329,39.3,26331.0,5304.0,40685.0,27573.0,13488.0,1190.0,725.0,1061.0,ZCTA5 15212,15212
4330,21.5,27708.0,9797.0,19925.0,15079.0,11662.0,1162.0,916.0,1247.0,ZCTA5 15213,15213
4331,40.0,14007.0,2923.0,40933.0,24880.0,6733.0,628.0,754.0,1071.0,ZCTA5 15214,15214
4332,44.1,12389.0,1144.0,65138.0,46808.0,6306.0,467.0,765.0,1624.0,ZCTA5 15215,15215
4333,38.5,22889.0,2111.0,56470.0,33680.0,12795.0,698.0,790.0,1118.0,ZCTA5 15216,15216
4334,34.2,28105.0,3785.0,70597.0,47370.0,14886.0,592.0,993.0,1890.0,ZCTA5 15217,15217
4335,40.7,13757.0,1907.0,50154.0,33883.0,7548.0,602.0,742.0,1183.0,ZCTA5 15218,15218
4336,26.9,16010.0,3784.0,21795.0,16089.0,5369.0,993.0,593.0,894.0,ZCTA5 15219,15219
4337,41.0,17805.0,1649.0,65679.0,36282.0,9713.0,485.0,912.0,1267.0,ZCTA5 15220,15220
4338,42.4,31017.0,6047.0,40275.0,27658.0,14904.0,1739.0,753.0,1157.0,ZCTA5 15221,15221
4339,30.6,4196.0,413.0,81250.0,61160.0,2597.0,137.0,1637.0,2170.0,ZCTA5 15222,15222
4340,38.9,6837.0,746.0,49590.0,27170.0,3965.0,271.0,667.0,1049.0,ZCTA5 15223,15223
4341,33.1,10791.0,2337.0,42255.0,28086.0,5983.0,420.0,810.0,1048.0,ZCTA5 15224,15224
4342,47.1,1145.0,148.0,44375.0,28690.0,650.0,36.0,743.0,1068.0,ZCTA5 15225,15225
4343,39.2,13618.0,1279.0,52461.0,29315.0,6834.0,601.0,829.0,985.0,ZCTA5 15226,15226
4344,40.5,28786.0,3570.0,54357.0,28754.0,14509.0,958.0,692.0,1141.0,ZCTA5 15227,15227
4345,41.8,18135.0,1133.0,88605.0,50335.0,9183.0,309.0,834.0,1885.0,ZCTA5 15228,15228
4346,38.5,13883.0,894.0,62264.0,34594.0,7979.0,295.0,831.0,1236.0,ZCTA5 15229,15229
4347,28.2,11691.0,2088.0,49882.0,49501.0,7727.0,241.0,1053.0,2240.0,ZCTA5 15232,15232
4348,34.9,4406.0,564.0,42047.0,20035.0,1350.0,137.0,789.0,1064.0,ZCTA5 15233,15233
4349,44.7,13483.0,1570.0,54070.0,32684.0,7324.0,393.0,758.0,1190.0,ZCTA5 15234,15234
4350,45.2,34136.0,3497.0,53259.0,29492.0,17233.0,1450.0,831.0,1140.0,ZCTA5 15235,15235
4351,45.2,29493.0,1967.0,61883.0,31721.0,14869.0,942.0,820.0,1297.0,ZCTA5 15236,15236
4352,44.5,42651.0,1599.0,76019.0,40806.0,22518.0,972.0,978.0,1559.0,ZCTA5 15237,15237
4353,49.8,13329.0,889.0,84038.0,59273.0,5601.0,377.0,899.0,2149.0,ZCTA5 15238,15238
4354,42.8,21212.0,1040.0,69028.0,30884.0,11041.0,624.0,939.0,1389.0,ZCTA5 15239,15239
4355,44.7,20523.0,607.0,107712.0,55266.0,9385.0,368.0,1212.0,2052.0,ZCTA5 15241,15241
4356,50.8,13224.0,599.0,82287.0,52628.0,5713.0,246.0,1219.0,1622.0,ZCTA5 15243,15243
4357,-666666666.0,0.0,0.0,-666666666.0,-666666666.0,0.0,0.0,-666666666.0,-666666666.0,ZCTA5 15260,15260
4358,-666666666.0,0.0,0.0,-666666666.0,-666666666.0,0.0,0.0,-666666666.0,-666666666.0,ZCTA5 15290,15290
4359,44.4,49395.0,5986.0,52032.0,29393.0,23800.0,1692.0,690.0,1215.0,ZCTA5 15301,15301
4360,41.8,297.0,55.0,33125.0,17871.0,69.0,10.0,238.0,860.0,ZCTA5 15310,15310
4361,45.5,1479.0,37.0,64875.0,30874.0,860.0,19.0,677.0,1331.0,ZCTA5 15311,15311
4362,45.0,3690.0,337.0,64167.0,32963.0,1813.0,100.0,666.0,1153.0,ZCTA5 15312,15312
4363,45.5,373.0,1.0,53750.0,30243.0,168.0,8.0,675.0,1161.0,ZCTA5 15313,15313
4364,42.5,3843.0,669.0,48906.0,24189.0,1714.0,185.0,392.0,993.0,ZCTA5 15314,15314
4365,41.3,711.0,142.0,44500.0,22589.0,290.0,6.0,744.0,775.0,ZCTA5 15315,15315
4366,41.5,102.0,3.0,53750.0,19641.0,36.0,0.0,-666666666.0,655.0,ZCTA5 15316,15316
4367,44.2,37420.0,1649.0,77804.0,40568.0,18656.0,939.0,832.0,1619.0,ZCTA5 15317,15317
4368,36.2,5161.0,1008.0,40880.0,26133.0,1925.0,121.0,397.0,1074.0,ZCTA5 15320,15320
4369,46.2,1484.0,51.0,69688.0,39367.0,981.0,38.0,667.0,1440.0,ZCTA5 15321,15321
4370,43.4,2037.0,188.0,53750.0,23256.0,829.0,55.0,710.0,833.0,ZCTA5 15322,15322
4371,44.0,4547.0,413.0,53750.0,26262.0,2123.0,134.0,701.0,1161.0,ZCTA5 15323,15323
4372,50.8,525.0,100.0,35170.0,26181.0,230.0,12.0,772.0,760.0,ZCTA5 15324,15324
4373,26.4,542.0,246.0,23309.0,10919.0,112.0,51.0,701.0,-666666666.0,ZCTA5 15325,15325
4374,50.0,1545.0,497.0,46250.0,25469.0,528.0,40.0,773.0,1066.0,ZCTA5 15327,15327
4375,44.3,1523.0,91.0,70714.0,25838.0,724.0,49.0,780.0,1136.0,ZCTA5 15329,15329
4376,46.5,5525.0,228.0,80332.0,36275.0,2774.0,118.0,645.0,1432.0,ZCTA5 15330,15330
4377,39.4,726.0,167.0,50956.0,21567.0,287.0,43.0,789.0,787.0,ZCTA5 15331,15331
4378,49.7,8051.0,615.0,60610.0,32008.0,3933.0,261.0,650.0,1086.0,ZCTA5 15332,15332
4379,41.9,2589.0,387.0,50000.0,24037.0,1092.0,109.0,481.0,1063.0,ZCTA5 15333,15333
4380,34.5,170.0,15.0,48750.0,23103.0,63.0,5.0,763.0,-666666666.0,ZCTA5 15334,15334
4381,39.0,598.0,66.0,56563.0,22602.0,247.0,20.0,575.0,795.0,ZCTA5 15337,15337
4382,46.3,1644.0,244.0,48813.0,26757.0,712.0,23.0,582.0,959.0,ZCTA5 15338,15338
4383,41.5,1359.0,40.0,76985.0,36739.0,709.0,19.0,850.0,1340.0,ZCTA5 15340,15340
4384,45.1,838.0,131.0,56875.0,27564.0,326.0,11.0,473.0,1050.0,ZCTA5 15341,15341
4385,43.5,5070.0,395.0,51010.0,27299.0,2394.0,164.0,838.0,1242.0,ZCTA5 15342,15342
4386,49.6,1352.0,117.0,52788.0,29700.0,543.0,41.0,631.0,1032.0,ZCTA5 15344,15344
4387,42.9,1484.0,331.0,42857.0,26595.0,600.0,29.0,660.0,969.0,ZCTA5 15345,15345
4388,55.5,522.0,124.0,30000.0,22692.0,236.0,3.0,669.0,737.0,ZCTA5 15346,15346
4389,59.1,562.0,36.0,-666666666.0,49811.0,321.0,0.0,-666666666.0,-666666666.0,ZCTA5 15347,15347
4390,27.4,402.0,169.0,40446.0,18100.0,138.0,5.0,715.0,1058.0,ZCTA5 15348,15348
4391,50.2,1805.0,127.0,57734.0,26552.0,851.0,62.0,759.0,992.0,ZCTA5 15349,15349
4392,48.0,437.0,34.0,57500.0,27574.0,238.0,41.0,757.0,720.0,ZCTA5 15350,15350
4393,42.2,664.0,64.0,31537.0,25446.0,449.0,12.0,665.0,802.0,ZCTA5 15351,15351
4394,40.8,882.0,109.0,46797.0,24861.0,351.0,34.0,552.0,944.0,ZCTA5 15352,15352
4395,53.5,64.0,11.0,46250.0,23163.0,41.0,2.0,-666666666.0,-666666666.0,ZCTA5 15353,15353
4396,48.2,1664.0,177.0,43799.0,24529.0,688.0,78.0,448.0,983.0,ZCTA5 15357,15357
4397,27.6,788.0,211.0,32845.0,20070.0,298.0,58.0,764.0,833.0,ZCTA5 15358,15358
4398,35.5,186.0,26.0,68750.0,27295.0,112.0,4.0,753.0,1018.0,ZCTA5 15359,15359
4399,46.6,1702.0,110.0,66458.0,35635.0,820.0,23.0,720.0,1339.0,ZCTA5 15360,15360
4400,55.5,51.0,0.0,-666666666.0,16761.0,22.0,0.0,-666666666.0,-666666666.0,ZCTA5 15361,15361
4401,47.1,693.0,117.0,50000.0,30188.0,282.0,23.0,606.0,1115.0,ZCTA5 15362,15362
4402,41.8,597.0,14.0,41609.0,30678.0,357.0,38.0,774.0,1080.0,ZCTA5 15363,15363
4403,46.3,750.0,44.0,72841.0,30617.0,317.0,0.0,740.0,1100.0,ZCTA5 15364,15364
4404,59.0,183.0,13.0,39125.0,37823.0,57.0,33.0,-666666666.0,-666666666.0,ZCTA5 15366,15366
4405,37.9,9521.0,173.0,123866.0,50332.0,4504.0,179.0,1123.0,2529.0,ZCTA5 15367,15367
4406,46.9,227.0,25.0,33900.0,19118.0,39.0,17.0,525.0,958.0,ZCTA5 15368,15368
4407,39.9,15001.0,1600.0,53949.0,22702.0,5487.0,490.0,662.0,1065.0,ZCTA5 15370,15370
4408,44.8,1535.0,253.0,58056.0,26823.0,691.0,35.0,710.0,1341.0,ZCTA5 15376,15376
4409,45.8,784.0,99.0,55179.0,23054.0,322.0,46.0,475.0,1047.0,ZCTA5 15377,15377
4410,22.6,99.0,0.0,-666666666.0,40203.0,68.0,0.0,-666666666.0,-666666666.0,ZCTA5 15378,15378
