,Median Age,Total Population,Poverty Count,Median Household Income,Per Capita Income,employment_employed,employment_unemployed,median_gross_rent,median_monthly_owner_costs,Name,Zipcode
20638,29.9,11790,2268,49680,16914,5175,690,829,1936,ZCTA5 60501,60501
20639,34.3,22770,397,99117,47928,12143,574,1309,2336,ZCTA5 60502,60502
20640,31.6,16550,568,106521,34050,8148,545,1890,2277,ZCTA5 60503,60503
20641,31.4,37961,2589,75737,30544,20917,1985,1194,1961,ZCTA5 60504,60504
20642,28,70324,15198,43779,15289,30784,4113,899,1460,ZCTA5 60505,60505
20643,33.9,57139,9464,53229,23460,26379,3606,934,1667,ZCTA5 60506,60506
20644,40.1,28849,2057,90547,39010,14353,1408,1002,2261,ZCTA5 60510,60510
20645,40,1534,181,59630,30084,764,97,1147,1744,ZCTA5 60511,60511
20646,50.3,1025,59,68750,36867,669,105,,1888,ZCTA5 60512,60512
20647,38,18843,1340,71520,31524,9940,866,952,1954,ZCTA5 60513,60513
20648,39.9,10535,583,94574,52646,4928,300,921,2630,ZCTA5 60514,60514
20649,42.4,27902,1401,80060,44027,13802,1030,948,2244,ZCTA5 60515,60515
20650,43.2,28178,910,83999,39588,15161,1132,1121,2047,ZCTA5 60516,60516
20651,36.8,32317,1921,76098,35697,17988,1777,1047,2080,ZCTA5 60517,60517
20652,38.3,3730,412,51528,23621,1840,243,832,1618,ZCTA5 60518,60518
20653,,91,0,,,91,0,,,ZCTA5 60519,60519
20654,41,2946,297,62895,30713,1490,207,895,1767,ZCTA5 60520,60520
20655,40.8,17530,599,163333,77666,6993,570,1436,4001,ZCTA5 60521,60521
20656,57.1,9690,342,95058,70852,3897,206,640,3820,ZCTA5 60523,60523
20657,42.5,31192,2028,74125,41869,14169,1277,959,2288,ZCTA5 60525,60525
20658,42.5,13602,730,66868,38041,6525,438,1018,2214,ZCTA5 60526,60526
20659,43.3,28031,1306,74539,53362,13587,939,1106,2537,ZCTA5 60527,60527
20660,36.5,777,70,59222,27323,357,27,863,1625,ZCTA5 60530,60530
20661,42.6,1870,107,63274,26981,868,82,958,1570,ZCTA5 60531,60531
20662,37.2,26695,1767,70991,42612,14978,1130,1047,2113,ZCTA5 60532,60532
20663,37,10620,1030,54517,24177,5138,524,950,1951,ZCTA5 60534,60534
20664,44.8,93,5,74250,35549,54,0,825,1693,ZCTA5 60536,60536
20665,30,766,132,62500,18729,323,64,858,1781,ZCTA5 60537,60537
20666,32.3,26430,2401,71226,25361,12947,1353,1179,1856,ZCTA5 60538,60538
20667,64.1,169,77,,7018,0,39,,,ZCTA5 60539,60539
20668,39.2,43361,1976,105049,48795,21066,1776,1187,2367,ZCTA5 60540,60540
20669,38.8,3024,114,80991,32017,1611,129,838,1884,ZCTA5 60541,60541
20670,35.6,16416,1107,79173,33065,8233,640,897,1976,ZCTA5 60542,60542
20671,34.4,36003,1638,93527,33483,18833,1104,1339,2223,ZCTA5 60543,60543
20672,36.1,25335,1448,76927,32067,11540,805,1394,2032,ZCTA5 60544,60544
20673,31.6,13054,778,66696,30075,6526,509,996,1947,ZCTA5 60545,60545
20674,41.7,15824,837,67998,38917,7598,746,852,2179,ZCTA5 60546,60546
20675,40.7,12855,821,63401,27400,6510,551,813,1683,ZCTA5 60548,60548
20676,32.9,928,84,75938,21424,400,62,,1313,ZCTA5 60549,60549
20677,39.6,1397,92,49271,23127,623,86,782,1491,ZCTA5 60550,60550
20678,40.6,4669,160,72740,25071,2093,272,775,1786,ZCTA5 60551,60551
20679,40.3,4013,284,72882,31150,1947,252,796,1851,ZCTA5 60552,60552
20680,38.7,882,119,71250,25724,417,33,970,1816,ZCTA5 60553,60553
20681,41.3,11796,155,110169,44412,6148,317,1238,2367,ZCTA5 60554,60554
20682,37.5,13465,1045,73678,33195,7301,936,1316,1771,ZCTA5 60555,60555
20683,38.8,1938,126,70208,28314,946,117,770,1946,ZCTA5 60556,60556
20684,,0,0,,,0,0,,,ZCTA5 60557,60557
20685,42.7,12853,225,137331,59292,5598,352,2001,3204,ZCTA5 60558,60558
20686,39.8,24567,1856,61709,34859,12915,1308,986,1924,ZCTA5 60559,60559
20687,35.7,22677,451,82275,34595,11574,853,1081,2200,ZCTA5 60560,60560
20688,46.2,23197,1422,80409,40555,11740,1234,1017,1999,ZCTA5 60561,60561
20689,34.8,36236,1713,77686,40854,19127,1514,1171,2154,ZCTA5 60563,60563
20690,36.9,41217,995,139454,49844,19363,926,1748,2883,ZCTA5 60564,60564
20691,40.4,40434,1449,112374,45410,20612,1431,1228,2448,ZCTA5 60565,60565
20692,34.1,22081,511,117402,35929,10924,797,2001,2680,ZCTA5 60585,60585
20693,30.8,46677,1939,89476,28101,22718,2239,1495,2066,ZCTA5 60586,60586
20694,34.5,9791,1284,80613,85451,6188,292,1726,2948,ZCTA5 60601,60601
20695,32.1,1322,60,81750,70947,846,24,1792,1819,ZCTA5 60602,60602
20696,27.1,623,70,107056,58416,391,18,1923,4000,ZCTA5 60603,60603
20697,52.6,428,44,105984,97609,276,40,1776,3444,ZCTA5 60604,60604
20698,33.9,22887,3047,71362,54312,14865,680,1605,2552,ZCTA5 60605,60605
20699,30.9,2399,147,101912,77518,1936,41,1846,2664,ZCTA5 60606,60606
20700,30.9,24277,5564,80501,51215,14494,1557,1412,2478,ZCTA5 60607,60607
20701,30.9,80313,20574,35603,16440,33345,6342,774,1940,ZCTA5 60608,60608
20702,29.1,63208,18286,34966,14726,23101,6063,784,1678,ZCTA5 60609,60609
20703,34.6,37898,7262,71986,68136,23286,1545,1217,2601,ZCTA5 60610,60610
20704,42.9,29026,2247,87094,109695,17759,1442,1556,2856,ZCTA5 60611,60611
20705,30.3,35584,11213,35120,21873,14172,2326,914,2158,ZCTA5 60612,60612
20706,31.9,49201,5750,65118,52611,33736,2062,1108,2372,ZCTA5 60613,60613
20707,30.1,67203,7778,86763,70786,43313,2267,1278,3050,ZCTA5 60614,60614
20708,33.8,41462,9759,39133,33537,19034,3400,925,2137,ZCTA5 60615,60615
20709,36,48994,10971,42218,28271,24210,3676,879,2116,ZCTA5 60616,60616
20710,35.7,84882,22974,38827,18696,29973,6123,818,1396,ZCTA5 60617,60617
20711,32.5,97389,13209,56935,31554,53234,4757,987,2406,ZCTA5 60618,60618
20712,39.4,66254,17769,34773,19944,23887,6927,831,1599,ZCTA5 60619,60619
20713,37.6,74245,21223,33301,16006,23782,8347,891,1465,ZCTA5 60620,60620
20714,31.6,34418,15625,19623,12392,9108,3428,827,1393,ZCTA5 60621,60621
20715,31,54676,9436,67493,42577,33843,2108,1110,2840,ZCTA5 60622,60622
20716,27.3,85203,31095,29736,11767,29625,6027,779,1658,ZCTA5 60623,60623
20717,27.3,39398,17689,22511,11198,9732,3156,903,1672,ZCTA5 60624,60624
20718,32.8,78685,14426,55000,27626,42706,4332,944,2179,ZCTA5 60625,60625
20719,32.6,52007,13339,38056,24134,27518,2578,845,1888,ZCTA5 60626,60626
20720,37.1,74001,19772,39002,17505,23744,6105,950,1385,ZCTA5 60628,60628
20721,29.1,111893,27218,40698,14312,42697,7260,875,1630,ZCTA5 60629,60629
20722,38,56909,6161,56590,26430,27875,3685,963,2186,ZCTA5 60630,60630
20723,43.5,29126,1181,78015,36440,14246,1121,1073,2146,ZCTA5 60631,60631
20724,28.5,90911,20594,39554,13808,36183,6845,818,1695,ZCTA5 60632,60632
20725,37,13757,2617,42205,20527,5125,801,905,1351,ZCTA5 60633,60633
20726,38.9,73251,7880,56500,24419,35861,4394,939,1961,ZCTA5 60634,60634
20727,32.1,40068,15629,26218,11570,10555,5560,874,1244,ZCTA5 60636,60636
20728,31.7,47110,15958,27167,20544,16422,4807,857,1777,ZCTA5 60637,60637
20729,37.2,54733,4425,59529,26042,26240,2871,894,1781,ZCTA5 60638,60638
20730,30.5,90763,20893,38997,14429,37784,6547,918,1956,ZCTA5 60639,60639
20731,36.8,65198,14007,47132,35428,37699,3503,844,2099,ZCTA5 60640,60640
20732,35.3,71294,11009,47232,22975,34971,5382,888,2197,ZCTA5 60641,60641
20733,31.8,18743,2858,68934,44630,12538,1114,1123,2560,ZCTA5 60642,60642
20734,42.6,49842,6559,61851,28272,20097,3648,913,1651,ZCTA5 60643,60643
20735,32.5,47133,16558,26520,13921,14409,5145,849,1738,ZCTA5 60644,60644
20736,35.3,45977,8693,48169,25766,20027,1786,985,1950,ZCTA5 60645,60645
20737,43.1,27745,1383,72913,39164,13022,1248,896,2542,ZCTA5 60646,60646
20738,31.4,87237,19133,51066,29946,47391,4432,972,2344,ZCTA5 60647,60647
20739,38.3,44516,12653,30135,20566,18293,4099,815,1673,ZCTA5 60649,60649
20740,31.5,63645,21026,30963,14249,21373,5554,933,1715,ZCTA5 60651,60651
20741,34.7,42616,5236,66288,23691,19089,2416,1107,1660,ZCTA5 60652,60652
20742,34.3,31374,10886,25512,23179,11319,3367,690,2182,ZCTA5 60653,60653
20743,32.9,14607,1355,88805,101048,10821,922,1764,2885,ZCTA5 60654,60654
20744,37.9,28179,826,86475,35557,14021,1267,967,1780,ZCTA5 60655,60655
20745,40.4,27455,3125,54948,29349,14220,1290,1032,1849,ZCTA5 60656,60656
20746,30.4,68280,7865,75685,63011,48932,2408,1172,2718,ZCTA5 60657,60657
20747,34.6,40153,7897,47172,21608,18391,1901,983,2187,ZCTA5 60659,60659
20748,35.6,41774,8015,38303,29232,22637,2658,825,1919,ZCTA5 60660,60660
20749,30.9,7238,806,95316,76312,5700,261,1513,2351,ZCTA5 60661,60661
20750,45.5,23148,1997,49933,24845,10354,902,919,1948,ZCTA5 60706,60706
20751,38.2,42400,3581,56403,26871,21285,2666,875,1998,ZCTA5 60707,60707
20752,47.2,12538,733,91250,42967,5744,317,1716,2960,ZCTA5 60712,60712
20753,48.5,29903,2955,45464,26101,12721,1083,992,1923,ZCTA5 60714,60714
20754,35.3,22842,2286,52027,24271,11132,1624,873,1613,ZCTA5 60803,60803
20755,28,83924,15700,45656,14920,34553,5287,830,1818,ZCTA5 60804,60804
20756,37.5,19852,1569,65980,29379,9060,1261,940,1848,ZCTA5 60805,60805
20757,31.5,28355,8325,36739,16809,10269,3079,819,1336,ZCTA5 60827,60827
20758,35,37050,9078,39537,19936,15011,2573,713,1268,ZCTA5 60901,60901
20759,40.5,381,27,40893,19558,160,39,910,1013,ZCTA5 60910,60910
20760,38,1604,53,61250,24396,775,74,726,1363,ZCTA5 60911,60911
20761,32.1,794,301,38594,17349,241,88,800,940,ZCTA5 60912,60912
20762,51.2,1357,10,68929,33190,696,39,1074,1484,ZCTA5 60913,60913
20763,34,28727,3514,61957,26036,13433,1318,942,1622,ZCTA5 60914,60914
20764,35.1,10681,989,46039,24373,5304,591,762,1241,ZCTA5 60915,60915
20765,33.3,717,53,73636,26412,270,62,825,1375,ZCTA5 60917,60917
20766,45.1,770,82,53125,28517,389,47,625,987,ZCTA5 60918,60918
20767,39.5,532,136,38333,24887,239,16,641,1152,ZCTA5 60919,60919
20768,28.8,133,32,47321,20129,61,14,630,1222,ZCTA5 60920,60920
20769,40.3,1549,320,37059,18428,563,90,638,940,ZCTA5 60921,60921
20770,42.9,2529,206,49650,22535,1103,127,828,1274,ZCTA5 60922,60922
20771,46.3,1791,123,61250,30890,863,49,500,1159,ZCTA5 60924,60924
20772,55.1,46,6,20000,30893,24,0,,,ZCTA5 60926,60926
20773,37.1,2402,122,62155,26856,1189,83,629,1335,ZCTA5 60927,60927
20774,44.6,667,63,47841,25935,376,20,438,966,ZCTA5 60928,60928
20775,38.7,731,43,50000,21843,316,65,791,928,ZCTA5 60929,60929
20776,49.9,817,71,41531,22622,342,50,747,1010,ZCTA5 60930,60930
20777,33.2,560,56,49375,27456,289,11,660,1027,ZCTA5 60931,60931
20778,,0,0,,,0,0,,,ZCTA5 60932,60932
20779,44.5,277,8,50875,21953,136,15,788,917,ZCTA5 60933,60933
20780,38.4,257,8,41154,24396,145,11,483,1558,ZCTA5 60934,60934
20781,36.4,1154,24,74762,23924,500,50,692,1580,ZCTA5 60935,60935
20782,44.1,4110,317,44865,29332,1940,169,525,1160,ZCTA5 60936,60936
20783,40.1,2212,304,42852,21752,914,140,641,1091,ZCTA5 60938,60938
20784,40.7,3457,166,66696,26690,1719,239,778,1635,ZCTA5 60940,60940
20785,39.7,2121,147,70750,32542,987,57,661,1538,ZCTA5 60941,60941
20786,42.2,6091,1250,38224,20717,2524,345,551,884,ZCTA5 60942,60942
20787,48.4,191,15,42159,21849,83,4,575,988,ZCTA5 60945,60945
20788,48.4,365,37,52361,29989,176,25,667,882,ZCTA5 60946,60946
20789,44.2,1713,92,67276,33161,660,25,1068,1442,ZCTA5 60948,60948
20790,42.3,591,140,32875,19453,236,48,661,958,ZCTA5 60949,60949
20791,38.4,11947,793,65075,26749,5424,325,854,1844,ZCTA5 60950,60950
20792,42.8,857,40,61528,25261,424,42,967,1164,ZCTA5 60951,60951
20793,38.2,753,66,42885,18934,289,40,477,1016,ZCTA5 60952,60952
20794,46.2,2492,278,52941,29259,1395,51,566,995,ZCTA5 60953,60953
20795,43.1,6299,1142,48827,22038,2923,339,691,1317,ZCTA5 60954,60954
20796,38.6,1736,236,45964,21543,925,79,755,1116,ZCTA5 60955,60955
20797,42.6,5556,647,50434,24884,2641,189,615,1084,ZCTA5 60957,60957
20798,41.4,2153,777,23910,12201,583,289,675,968,ZCTA5 60958,60958
20799,48.1,978,94,41141,22515,433,57,644,1036,ZCTA5 60959,60959
20800,37,1048,187,46827,18259,441,67,568,1042,ZCTA5 60960,60960
20801,45.4,779,52,62019,24552,352,26,1365,1365,ZCTA5 60961,60961
20802,43,670,47,52885,26880,316,60,950,1408,ZCTA5 60962,60962
20803,40.1,1718,182,46150,25365,770,94,596,1027,ZCTA5 60963,60963
20804,42.2,5166,635,54779,25441,2421,341,634,1235,ZCTA5 60964,60964
20805,43.9,1354,216,45227,23665,607,77,700,970,ZCTA5 60966,60966
20806,54.9,337,35,59875,33828,163,19,740,1141,ZCTA5 60968,60968
20807,31,50,0,79250,32684,22,0,,933,ZCTA5 60969,60969
20808,45.5,7257,1085,39213,21536,3219,345,597,1093,ZCTA5 60970,60970
20809,37.3,442,84,44722,28604,158,20,994,1162,ZCTA5 60973,60973
20810,46,280,35,36250,18138,107,11,579,825,ZCTA5 60974,60974
20811,55.7,1275,100,49464,25583,463,65,614,1182,ZCTA5 61001,61001
20812,46.1,2011,116,55574,28439,1259,24,543,1333,ZCTA5 61006,61006
20813,49.5,520,10,66250,34228,231,51,695,1144,ZCTA5 61007,61007
20814,35.7,34364,3875,59471,25612,15233,2032,676,1521,ZCTA5 61008,61008
20815,36.3,8335,518,69398,27397,3918,236,596,1595,ZCTA5 61010,61010
20816,50.4,2272,200,102553,47099,1266,143,1033,1918,ZCTA5 61011,61011
20817,36.5,2409,255,60476,21344,971,176,637,1447,ZCTA5 61012,61012
20818,46.1,624,68,60357,25678,343,22,541,1065,ZCTA5 61013,61013
20819,47.6,1215,23,58182,31108,679,8,570,1275,ZCTA5 61014,61014
20820,50.7,707,29,61354,29159,399,34,669,1688,ZCTA5 61015,61015
20821,42.9,5077,187,72093,31555,2804,251,720,1526,ZCTA5 61016,61016
20822,36.6,1293,31,60069,28882,573,108,620,1164,ZCTA5 61018,61018
20823,50.3,3448,219,65743,28363,1376,110,812,1626,ZCTA5 61019,61019
20824,34.8,3280,124,66300,22550,1506,272,544,1537,ZCTA5 61020,61020
20825,41.9,23706,2032,47598,25626,10305,1203,604,1117,ZCTA5 61021,61021
20826,42.5,2625,139,60714,26649,1249,147,643,1391,ZCTA5 61024,61024
20827,44.2,4823,460,55631,26521,2587,151,607,1192,ZCTA5 61025,61025
20828,,0,0,,,0,0,,,ZCTA5 61027,61027
20829,43.9,1990,324,50457,25775,1023,35,481,1093,ZCTA5 61028,61028
20830,40.4,2375,240,49505,21387,1034,194,693,1271,ZCTA5 61030,61030
20831,40,1635,76,60903,26752,684,73,773,1082,ZCTA5 61031,61031
20832,43.6,31482,5388,41213,22795,13844,2134,611,1056,ZCTA5 61032,61032
20833,51.8,6626,481,58994,34364,3542,157,666,1478,ZCTA5 61036,61036
20834,42.6,249,0,66635,21969,96,0,,,ZCTA5 61037,61037
20835,42.5,1361,138,52734,23447,657,88,788,1476,ZCTA5 61038,61038
20836,35.8,1043,47,59044,20976,512,38,778,1272,ZCTA5 61039,61039
20837,52.5,1376,141,53387,34854,671,49,440,1093,ZCTA5 61041,61041
20838,38.7,466,46,46250,23097,219,22,669,1097,ZCTA5 61042,61042
20839,60.7,61,0,58125,35118,31,9,,979,ZCTA5 61043,61043
20840,48.2,129,0,65673,30481,82,0,706,1333,ZCTA5 61044,61044
20841,51,2648,249,54432,29078,1286,63,507,1159,ZCTA5 61046,61046
20842,51.4,1529,94,53404,27728,747,67,725,1416,ZCTA5 61047,61047
20843,45.9,4237,207,47335,24935,1904,131,509,1268,ZCTA5 61048,61048
20844,44.5,591,17,59000,24755,344,14,913,1431,ZCTA5 61049,61049
20845,41.8,308,77,46442,21897,152,25,496,1639,ZCTA5 61050,61050
20846,41,1664,103,50563,25529,815,110,556,926,ZCTA5 61051,61051
20847,39.9,1018,12,62609,29281,482,83,924,1500,ZCTA5 61052,61052
20848,44.1,3199,366,45861,29476,1449,99,593,1143,ZCTA5 61053,61053
20849,46.5,3967,699,38409,22937,1636,346,564,1105,ZCTA5 61054,61054
20850,56.3,99,0,102750,26861,54,6,,1438,ZCTA5 61057,61057
20851,22.3,149,85,19514,13196,57,6,665,1287,ZCTA5 61059,61059
20852,39.3,1470,100,53352,23018,831,29,496,1084,ZCTA5 61060,61060
20853,48.6,6721,577,53479,29939,3306,351,621,1380,ZCTA5 61061,61061
20854,41.4,1971,185,52833,24277,964,75,490,1392,ZCTA5 61062,61062
20855,41.3,4095,247,55357,26187,1983,135,630,1329,ZCTA5 61063,61063
20856,42.9,3727,243,53266,28983,1729,207,684,1063,ZCTA5 61064,61064
20857,37,11086,992,65972,25136,5164,636,1028,1657,ZCTA5 61065,61065
20858,44.5,821,122,40045,31109,266,97,569,1320,ZCTA5 61067,61067
20859,36.7,15032,2299,50482,23697,7423,741,685,1420,ZCTA5 61068,61068
20860,48.1,1080,145,65265,28799,643,57,488,1132,ZCTA5 61070,61070
20861,43.1,14393,2162,40079,21582,6441,720,621,1018,ZCTA5 61071,61071
20862,39.6,11534,607,74219,29150,5510,514,770,1606,ZCTA5 61072,61072
20863,40.2,19820,788,78896,32348,10275,749,979,1598,ZCTA5 61073,61073
20864,46.9,4202,718,41890,24589,2034,349,535,1103,ZCTA5 61074,61074
20865,46.3,1046,78,56781,26414,592,20,686,1220,ZCTA5 61075,61075
20866,26.7,64,0,60455,41523,43,0,667,,ZCTA5 61077,61077
20867,42.8,1443,143,53355,27221,664,34,762,1065,ZCTA5 61078,61078
20868,50.9,88,6,39167,16823,42,4,,1031,ZCTA5 61079,61079
20869,37.8,10805,1551,54729,23745,4861,598,666,1383,ZCTA5 61080,61080
20870,41.3,21477,2859,44790,24503,9828,974,633,1079,ZCTA5 61081,61081
20871,34,2792,203,68542,28760,1482,45,809,1654,ZCTA5 61084,61084
20872,44.5,3371,438,42639,24401,1489,124,562,1121,ZCTA5 61085,61085
20873,43.6,1652,148,49438,23102,832,68,464,1034,ZCTA5 61087,61087
20874,38,6409,227,78074,29867,3483,182,867,1569,ZCTA5 61088,61088
20875,47.7,794,120,56667,26697,417,18,648,1545,ZCTA5 61089,61089
20876,53.6,103,0,65606,30291,76,8,,,ZCTA5 61091,61091
20877,32.1,22912,8440,29909,15207,7983,1810,724,1086,ZCTA5 61101,61101
20878,34.2,19712,5886,31701,16254,6959,1348,682,1086,ZCTA5 61102,61102
20879,37.7,24392,5517,35960,21388,10115,1708,617,1154,ZCTA5 61103,61103
20880,31,17936,7398,23994,12603,6576,1617,642,1012,ZCTA5 61104,61104
20881,41.9,31072,2889,56348,32864,14758,1389,820,1403,ZCTA5 61107,61107
20882,39.7,29485,3626,47067,24179,13097,1680,701,1220,ZCTA5 61108,61108
20883,36.8,28475,5883,41315,20278,12869,2250,667,1171,ZCTA5 61109,61109
20884,37.8,23771,2153,50828,25406,11580,1443,794,1269,ZCTA5 61111,61111
20885,80.9,82,47,9318,29862,11,0,638,,ZCTA5 61112,61112
20886,49.2,14510,1558,70104,40363,6765,577,859,1630,ZCTA5 61114,61114
20887,39.2,23085,2083,54818,23837,11513,1583,835,1182,ZCTA5 61115,61115
20888,37.1,38943,6261,42771,23067,17768,1498,635,1072,ZCTA5 61201,61201
20889,40.5,1356,83,54194,27480,629,20,513,1235,ZCTA5 61230,61230
20890,44.4,5328,890,44123,23843,2617,146,574,1120,ZCTA5 61231,61231
20891,43.3,1479,62,67212,28722,783,36,1278,1207,ZCTA5 61232,61232
20892,42.6,1283,90,58250,29511,632,60,624,1213,ZCTA5 61234,61234
20893,43.5,1474,151,50000,27212,787,49,547,1031,ZCTA5 61235,61235
20894,32.3,105,39,23958,9312,19,0,,1292,ZCTA5 61236,61236
20895,40.7,3369,276,56214,27347,1660,45,493,1183,ZCTA5 61238,61238
20896,28.4,1242,277,29414,15797,526,43,682,942,ZCTA5 61239,61239
20897,44,6112,272,70472,33388,2992,164,799,1433,ZCTA5 61240,61240
20898,41.1,6714,766,50000,24521,3422,187,618,1080,ZCTA5 61241,61241
20899,49.3,1092,37,61544,37143,601,25,628,1318,ZCTA5 61242,61242
20900,51.3,319,38,68056,30417,187,3,733,378,ZCTA5 61243,61243
20901,39.4,24251,3222,44275,23273,10250,970,602,1119,ZCTA5 61244,61244
20902,42.8,2583,218,51739,26180,1164,60,604,1208,ZCTA5 61250,61250
20903,43.8,360,79,46964,21609,153,26,700,1438,ZCTA5 61251,61251
20904,45.9,5363,394,51809,29284,2692,154,584,1087,ZCTA5 61252,61252
20905,42.6,11284,466,67223,31553,5535,139,771,1389,ZCTA5 61254,61254
20906,41.8,2099,58,66447,30274,894,51,608,1284,ZCTA5 61256,61256
20907,48.1,1051,78,48466,28182,499,63,758,1337,ZCTA5 61257,61257
20908,44.1,307,64,43523,17235,123,20,488,775,ZCTA5 61258,61258
20909,43.3,879,10,64338,33415,474,27,713,1403,ZCTA5 61259,61259
20910,36.2,1001,33,60431,25319,500,20,575,1070,ZCTA5 61260,61260
20911,40,1010,151,52888,25006,511,50,843,810,ZCTA5 61261,61261
20912,48.1,1411,97,68300,31168,714,35,439,1317,ZCTA5 61262,61262
20913,40.2,570,76,59583,24414,300,9,825,995,ZCTA5 61263,61263
20914,46.6,10516,1183,47324,27013,5073,537,607,1046,ZCTA5 61264,61264
20915,38.7,44921,4305,49296,27983,22493,1905,675,1140,ZCTA5 61265,61265
20916,41.9,7089,630,51080,25313,3178,311,625,1063,ZCTA5 61270,61270
20917,48,1400,142,56083,27809,681,67,525,855,ZCTA5 61272,61272
20918,42.1,3405,167,67250,29452,1828,44,593,1304,ZCTA5 61273,61273
20919,38.3,400,0,70875,33520,249,6,894,1233,ZCTA5 61274,61274
20920,43.2,4506,273,76458,35296,2239,185,686,1411,ZCTA5 61275,61275
20921,68.4,106,0,31696,26968,45,0,,519,ZCTA5 61276,61276
20922,42.9,3074,255,48646,24037,1448,103,741,1090,ZCTA5 61277,61277
20923,48,309,17,93125,37923,132,18,917,1316,ZCTA5 61278,61278
20924,41.6,1124,99,57708,29375,586,15,739,1133,ZCTA5 61279,61279
20925,43,2627,78,78381,30877,1401,42,920,1302,ZCTA5 61281,61281
20926,42,7719,819,40271,24429,3198,233,616,1347,ZCTA5 61282,61282
20927,26.2,1980,195,50758,16829,750,23,625,1098,ZCTA5 61283,61283
20928,51.6,2354,71,67321,40301,1236,69,344,1401,ZCTA5 61284,61284
20929,44.7,1698,299,43333,24913,726,77,638,1173,ZCTA5 61285,61285
20930,39.9,10684,1560,46856,24904,5254,633,589,1155,ZCTA5 61301,61301
20931,45.2,4111,430,48817,23155,1979,153,592,1250,ZCTA5 61310,61310
20932,58.3,132,0,41250,26258,40,16,,1227,ZCTA5 61311,61311
20933,42.2,524,30,58750,26984,255,49,785,1216,ZCTA5 61312,61312
20934,48.7,200,8,53571,24406,93,9,,925,ZCTA5 61313,61313
20935,42.4,854,76,53875,26585,458,9,492,750,ZCTA5 61314,61314
20936,44.4,301,88,47083,23380,153,30,658,960,ZCTA5 61315,61315
20937,33.5,249,18,52143,19730,122,17,675,1104,ZCTA5 61316,61316
20938,45.3,348,5,59000,30047,199,14,725,1087,ZCTA5 61317,61317
20939,36.2,633,45,55865,29621,298,31,825,1207,ZCTA5 61318,61318
20940,41.1,1131,103,58793,25035,636,23,495,1162,ZCTA5 61319,61319
20941,45.9,727,21,60962,25672,390,34,843,1196,ZCTA5 61320,61320
20942,29.8,281,32,53125,23914,144,13,711,771,ZCTA5 61321,61321
20943,32.6,1716,147,37891,16341,706,140,722,959,ZCTA5 61322,61322
20944,43.5,95,43,26406,11315,35,0,,870,ZCTA5 61323,61323
20945,54.2,52,0,36615,29819,45,0,,,ZCTA5 61324,61324
20946,37.3,1029,65,62768,30425,500,42,704,1188,ZCTA5 61325,61325
20947,42.9,2296,395,45762,25803,1039,196,537,1113,ZCTA5 61326,61326
20948,48.3,1216,69,62667,30305,602,77,648,1447,ZCTA5 61327,61327
20949,35.9,13,0,,,13,0,,,ZCTA5 61328,61328
20950,40.3,1419,158,50750,24218,699,80,779,1136,ZCTA5 61329,61329
20951,42.4,1463,96,58813,27124,856,18,854,1127,ZCTA5 61330,61330
20952,,0,0,,,0,0,,,ZCTA5 61331,61331
20953,47.8,79,9,48125,26481,36,5,,1071,ZCTA5 61332,61332
20954,42,299,3,51346,24579,140,8,581,1078,ZCTA5 61333,61333
20955,33,638,46,56250,26571,301,24,744,1227,ZCTA5 61334,61334
20956,50.1,500,72,70694,25950,245,19,725,1157,ZCTA5 61335,61335
20957,30.9,847,207,43681,17991,324,16,668,1388,ZCTA5 61336,61336
20958,34.6,600,63,44125,20867,303,40,563,1094,ZCTA5 61337,61337
20959,44.9,267,92,40625,18122,124,11,657,957,ZCTA5 61338,61338
20960,35.3,371,33,66875,22572,193,3,850,1042,ZCTA5 61340,61340
20961,42.5,7877,904,49871,25121,3401,451,690,1423,ZCTA5 61341,61341
20962,39.1,8873,1103,50386,25192,4120,377,636,1249,ZCTA5 61342,61342
20963,41.4,321,51,39583,26370,132,11,545,808,ZCTA5 61344,61344
20964,50.3,811,113,40909,34392,446,39,405,874,ZCTA5 61345,61345
20965,46.4,73,6,42083,18514,28,0,,800,ZCTA5 61346,61346
20966,40.7,4654,628,58565,24295,2293,320,703,1134,ZCTA5 61348,61348
20967,39.4,932,190,49327,26963,456,32,531,1196,ZCTA5 61349,61349
20968,42.7,24281,2977,50595,27103,11237,1466,701,1304,ZCTA5 61350,61350
20969,38.3,1385,209,61667,25578,651,129,691,1393,ZCTA5 61353,61353
20970,44.9,10851,1062,52000,31657,5433,611,637,1221,ZCTA5 61354,61354
20971,46.6,11121,1246,47376,28908,5327,418,587,1204,ZCTA5 61356,61356
20972,50,484,27,52386,26076,216,6,525,1070,ZCTA5 61358,61358
20973,41.6,279,23,40938,23262,167,13,500,1027,ZCTA5 61359,61359
20974,35.8,3764,320,58906,25020,1542,178,691,1681,ZCTA5 61360,61360
20975,38.6,1776,174,46450,22334,716,75,702,1031,ZCTA5 61361,61361
20976,39.6,5673,637,46414,23055,2673,258,614,1080,ZCTA5 61362,61362
20977,36.3,261,12,49464,26888,134,19,675,888,ZCTA5 61363,61363
20978,39.3,20494,2655,45565,22323,9275,1130,597,1061,ZCTA5 61364,61364
20979,43.4,791,98,49917,29105,443,16,653,1241,ZCTA5 61367,61367
20980,50.2,1236,77,53393,25960,488,62,594,1152,ZCTA5 61368,61368
20981,45.3,1649,155,44125,27520,718,59,534,1059,ZCTA5 61369,61369
